prem_id	premise	hypothesis_id	hypothesis	label
prem68	If you would like to know what your Basque language level is, the network also provides that option.	prem68_hyp2	A face-to-face interview is mandatory to determine one's level of Basque language proficiency.	2
prem69	The certificate includes the identification of the electronic headquarters' holder and is issued through a secure device or equivalent means.	prem69_hyp0	The certificate attempts to verify the identity of each person.	0
prem69	The certificate includes the identification of the electronic headquarters' holder and is issued through a secure device or equivalent means.	prem69_hyp1	There is no single technique to ensure the identification of the holder.	1
prem69	The certificate includes the identification of the electronic headquarters' holder and is issued through a secure device or equivalent means.	prem69_hyp2	The certificate transmits the raw information of the holder, without encryption.	2
prem70	Something that was amusing two weeks ago might be completely burned out today.	prem70_hyp0	Jokes have a limited lifespan, they don't last forever.	0
prem70	Something that was amusing two weeks ago might be completely burned out today.	prem70_hyp1	What one friend finds funny, another doesn't like.	1
prem70	Something that was amusing two weeks ago might be completely burned out today.	prem70_hyp2	People like hearing the same jokes over and over again.	2
prem71	It has modern facilities, free WiFi in common areas, and 24-hour permanent security service.	prem71_hyp0	You can connect to the internet if you go to that place.	0
prem71	It has modern facilities, free WiFi in common areas, and 24-hour permanent security service.	prem71_hyp1	Renting that space is very expensive.	1
prem71	It has modern facilities, free WiFi in common areas, and 24-hour permanent security service.	prem71_hyp2	The lack of security is noticeable in that space at night.	2
prem72	We've been quite scared this month with the film 'It Follows' directed by David Robert Mitchell.	prem72_hyp0	It is a horror film.	0
prem72	We've been quite scared this month with the film 'It Follows' directed by David Robert Mitchell.	prem72_hyp1	The film 'It Follows' is a sequel to the film 'It'.	1
prem72	We've been quite scared this month with the film 'It Follows' directed by David Robert Mitchell.	prem72_hyp2	Director David Robert Mitchell only makes comedies.	2
prem73	The remaining 5 buildings have two floors each; the ground floor contains industrial modules, and the upper floor contains office modules.	prem73_hyp0	The buildings are prepared for industrial use.	0
prem73	The remaining 5 buildings have two floors each; the ground floor contains industrial modules, and the upper floor contains office modules.	prem73_hyp1	The buildings are very modern.	1
prem73	The remaining 5 buildings have two floors each; the ground floor contains industrial modules, and the upper floor contains office modules.	prem73_hyp2	All buildings have a single floor.	2
prem74	Let's hope all runners use more Basque from now on!	prem74_hyp0	Many runners don't use Basque language.	0
prem74	Let's hope all runners use more Basque from now on!	prem74_hyp1	Running is generally healthy.	1
prem74	Let's hope all runners use more Basque from now on!	prem74_hyp2	Everyone who runs also speaks Basque.	2
prem75	We still have the ability to influence public opinion.	prem75_hyp0	Public opinion can change.	0
prem75	We still have the ability to influence public opinion.	prem75_hyp1	People have different opinions.	1
prem75	We still have the ability to influence public opinion.	prem75_hyp2	Public opinion is firm.	2
prem76	There are thousands and thousands of articles, texts, videos and audio files on the Ikasbil website.	prem76_hyp0	No text, video, or audio can be found on the internet.	0
prem76	There are thousands and thousands of articles, texts, videos and audio files on the Ikasbil website.	prem76_hyp1	Iskanbil is a well-known internet website.	1
prem76	There are thousands and thousands of articles, texts, videos and audio files on the Ikasbil website.	prem76_hyp2	On the Iskanbil website, there is only text.	2
prem77	You will find detailed information about each procedure, process and service in the electronic office's catalog of procedures.	prem77_hyp0	Documentation explaining the procedure and operation of services is accessible.	0
prem77	You will find detailed information about each procedure, process and service in the electronic office's catalog of procedures.	prem77_hyp1	Accessing the electronic headquarters is very complex.	1
prem77	You will find detailed information about each procedure, process and service in the electronic office's catalog of procedures.	prem77_hyp2	No documentation is required to learn about procedures and services.	2
prem78	In that Sondika Business Center there are industrial modules and office modules, distributed across 5 buildings.	prem78_hyp0	Several companies have their headquarters located in Sondika.	0
prem78	In that Sondika Business Center there are industrial modules and office modules, distributed across 5 buildings.	prem78_hyp1	The Sondika Business Center is one of the most important in Bizkaia.	1
prem78	In that Sondika Business Center there are industrial modules and office modules, distributed across 5 buildings.	prem78_hyp2	The Sondika Business Center has two buildings.	2
prem79	We are five friends, and I am the youngest.	prem79_hyp0	There are friends of different ages in the group.	0
prem79	We are five friends, and I am the youngest.	prem79_hyp1	If we wanted to play mus, one out of five would have to sit out.	1
prem79	We are five friends, and I am the youngest.	prem79_hyp2	Five friends were born on the same day and year.	2
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp0	There are several young people in the neighborhood who have received prison sentences.	0
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp1	Since the prison sentence is less than two years, the four young people will not go to jail.	1
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp2	The judge acquitted the four young people from the neighborhood.	2
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple existed outside societal norms.	prem81_hyp0	Miren and Andrea are in a romantic relationship.	0
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple existed outside societal norms.	prem81_hyp1	Homosexual relationships should be lived with normality.	1
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple existed outside societal norms.	prem81_hyp2	Miren and Andrea's relationship was completely normal.	2
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp0	International bands perform at this festival.	0
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp1	Festivals are unparalleled opportunities to experience live music.	1
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp2	Only one Basque band played at this festival.	2
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a timed hike for Saturday, October 20.	prem83_hyp0	The Santutxu Mountaineering Group regularly organizes mountain excursions.	0
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a timed hike for Saturday, October 20.	prem83_hyp1	Many people show up for the hiking excursions of Santutxu Mountaineering Group.	1
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a timed hike for Saturday, October 20.	prem83_hyp2	The Santutxu Mountaineering Group was formed last year.	2
prem84	The album features sophisticated lyrics and arrangements that blend R 'n' R style with southern rock.	prem84_hyp0	It can be said that rock is the main style of the songs that make up the album.	0
prem84	The album features sophisticated lyrics and arrangements that blend R 'n' R style with southern rock.	prem84_hyp1	Guitars dominate in southern rock songs.	1
prem84	The album features sophisticated lyrics and arrangements that blend R 'n' R style with southern rock.	prem84_hyp2	All songs on the disc are instrumental.	2
prem85	A parent takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp0	The children will receive a special invitation.	0
prem85	A parent takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp1	Children always turn out well in photographs.	1
prem85	A parent takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp2	The children took a photo of a parent.	2
prem86	The Ertzaintza identified and arrested eleven people during the disturbances.	prem86_hyp0	The Ertzaintza (Basque police) arrested many people.	0
prem86	The Ertzaintza identified and arrested eleven people during the disturbances.	prem86_hyp1	Many of the arrested people will be set free.	1
prem86	The Ertzaintza identified and arrested eleven people during the disturbances.	prem86_hyp2	The Ertzaintza arrested all the people who participated in the riots.	2
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp0	Xabier Lete was an artist who worked in multiple fields.	0
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp1	Xabier Lete's voice was very pleasant.	1
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp2	Xabier Lete did not pursue any artistic field until he started singing.	2
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met the daughter of Maria la de los Higos.	prem88_hyp0	I spent several days on the road to Logroño.	0
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met the daughter of Maria la de los Higos.	prem88_hyp1	Maria de los Higos's daughter is very friendly.	1
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met the daughter of Maria la de los Higos.	prem88_hyp2	All of Maria de los Higos's children were male.	2
prem89	We know well that I am not a bird like them and they too were not born to be tied to one place.	prem89_hyp0	Both of our natures are very different.	0
prem89	We know well that I am not a bird like them and they too were not born to be tied to one place.	prem89_hyp1	There are different personalities, and one is not better than the other.	1
prem89	We know well that I am not a bird like them and they too were not born to be tied to one place.	prem89_hyp2	He/She prefers to stay at home rather than travel abroad.	2
prem90	The fourth anniversary of the Occupation Office will be celebrated on October 20th	prem90_hyp0	The anniversary of the Occupation Office is celebrated in autumn.	0
prem90	The fourth anniversary of the Occupation Office will be celebrated on October 20th	prem90_hyp1	Next year they will celebrate the anniversary of the Occupation Office in San Sebastian.	1
prem90	The fourth anniversary of the Occupation Office will be celebrated on October 20th	prem90_hyp2	Last year, they celebrated the fourth anniversary of the Occupation Office.	2
prem91	As decided by parents or guardians, Basque will be the language used by participants	prem91_hyp0	Parents and tutors have decided that participants will speak in Basque.	0
prem91	As decided by parents or guardians, Basque will be the language used by participants	prem91_hyp1	Parents and guardians have decided to speak Basque with their children.	1
prem91	As decided by parents or guardians, Basque will be the language used by participants	prem91_hyp2	The participants have decided that parents and guardians will speak in Basque.	2
prem92	Friend Aro has posted notices written entirely in Spanish on both sides of the door at the Antigua Benta Berri branch.	prem92_hyp0	The notices placed by friend Aro in the Antigua's Benta Berri branch were written in Spanish.	0
prem92	Friend Aro has posted notices written entirely in Spanish on both sides of the door at the Antigua Benta Berri branch.	prem92_hyp1	The notices placed by friend Aro at the Benta Berri branch in Antiguo were well written.	1
prem92	Friend Aro has posted notices written entirely in Spanish on both sides of the door at the Antigua Benta Berri branch.	prem92_hyp2	The notices placed by friend Aro in the Benta Berri branch in Antiguo were written in English.	2
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp0	They have reported that the Ertzaintza has also committed torture.	0
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp1	The Ertzaintza has reported cases of police torture.	1
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp2	The Ertzaintza has been cleared of torture allegations.	2
prem94	My sister wanted to recover grandmother Jexuxa's recipe for making madeleines.	prem94_hyp0	Grandmother Jesusa had a recipe for making madeleines.	0
prem94	My sister wanted to recover grandmother Jexuxa's recipe for making madeleines.	prem94_hyp1	Only my sister likes the magdalenas (muffins) made by Grandmother Jexuxa.	1
prem94	My sister wanted to recover grandmother Jexuxa's recipe for making madeleines.	prem94_hyp2	Grandmother Jexuxa wanted to recover my sister's recipe for making madeleines.	2
prem95	No face-to-face identification is required to activate and issue BAK: it is done via the Internet.	prem95_hyp0	You can request to have your BAK activated and sent to you online.	0
prem95	No face-to-face identification is required to activate and issue BAK: it is done via the Internet.	prem95_hyp1	You can request the cancellation of your BAK online.	1
prem95	No face-to-face identification is required to activate and issue BAK: it is done via the Internet.	prem95_hyp2	You need to request the BAK online and have it activated and sent to you.	2
prem96	I was only able to save three photos.	prem96_hyp0	I haven't had the chance to save four photos.	0
prem96	I was only able to save three photos.	prem96_hyp1	He/She had four photographs saved.	1
prem96	I was only able to save three photos.	prem96_hyp2	I only have four pictures saved.	2
prem97	On Saturday, October 31st, we received an invitation to go watch a film at the Horror Film Festival.	prem97_hyp0	We were invited to watch a movie at the Horror Film Festival.	0
prem97	On Saturday, October 31st, we received an invitation to go watch a film at the Horror Film Festival.	prem97_hyp1	We went to watch a movie at the Horror Film Festival.	1
prem97	On Saturday, October 31st, we received an invitation to go watch a film at the Horror Film Festival.	prem97_hyp2	We were invited to participate in a film at the Horror Film Festival.	2
prem98	Euskadiko Kutxa has once again placed a worker who doesn't know Basque to handle tax returns at their branch on Matia Street in Antiguo, San Sebastian.	prem98_hyp0	The employee who helps with tax returns at the Matia Street branch of Euskadiko Kutxa in Antiguo speaks only Spanish (is monolingual Spanish-speaking).	0
prem98	Euskadiko Kutxa has once again placed a worker who doesn't know Basque to handle tax returns at their branch on Matia Street in Antiguo, San Sebastian.	prem98_hyp1	The employees at the Euskadiko Kutxa branch on Matia Street in Antiguo speak only in Spanish.	1
prem98	Euskadiko Kutxa has once again placed a worker who doesn't know Basque to handle tax returns at their branch on Matia Street in Antiguo, San Sebastian.	prem98_hyp2	The employees at the Kutxa Bank branch on Matia Street in Antiguo (San Sebastian) speak only in Basque.	2
prem99	Humor between nurses makes everything more bearable.	prem99_hyp0	When nurses joke among themselves, everything becomes more bearable.	0
prem99	Humor between nurses makes everything more bearable.	prem99_hyp1	Nurses being in good humor helps patients a lot.	1
prem99	Humor between nurses makes everything more bearable.	prem99_hyp2	Nurses are forbidden to use humor.	2
prem100	In addition to the obvious damages brought by the pandemic, what has happened has dramatically highlighted and exposed the weaknesses of the European Union and, among other things, has denounced the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp0	What has happened has made it clear that, besides the damage caused by the pandemic, the European Union is weak and is not a world leader in technological and industrial innovation.	0
prem100	In addition to the obvious damages brought by the pandemic, what has happened has dramatically highlighted and exposed the weaknesses of the European Union and, among other things, has denounced the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp1	What has happened has made it clear that, due to the damage caused by the pandemic, the European Union must regain its leadership in technological and industrial innovation in the world.	1
prem100	In addition to the obvious damages brought by the pandemic, what has happened has dramatically highlighted and exposed the weaknesses of the European Union and, among other things, has denounced the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp2	What happened has made it clear that, in addition to the damages caused by the pandemic, the European Union is weak but remains a world leader in technological and industrial innovation.	2
prem101	People who do not obtain a spot are placed on the waiting list, in the same order as the draw.	prem101_hyp0	If you don't get a spot, you will be placed on the waiting list, maintaining the order of the draw.	0
prem101	People who do not obtain a spot are placed on the waiting list, in the same order as the draw.	prem101_hyp1	People who do not obtain a spot have the opportunity to participate in a lottery.	1
prem101	People who do not obtain a spot are placed on the waiting list, in the same order as the draw.	prem101_hyp2	If you don't get a spot, you will be entered into a draw to determine your position on the waiting list.	2
prem102	If we don't imagine ourselves, we will be imagined by others.	prem102_hyp0	If we don't imagine ourselves, others will imagine us.	0
prem102	If we don't imagine ourselves, we will be imagined by others.	prem102_hyp1	If we don't make ourselves visible, misconceptions about us will multiply.	1
prem102	If we don't imagine ourselves, we will be imagined by others.	prem102_hyp2	If we don't imagine ourselves, representations of us will cease to exist.	2
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza Protocol for the Prevention of Mistreatment to strengthen legal guarantees for detainees.	prem103_hyp0	The Ertzaintza Protocol for the Prevention of Mistreatment has been in force since 2003 to guarantee the rights of detainees, according to the Basque Government.	0
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza Protocol for the Prevention of Mistreatment to strengthen legal guarantees for detainees.	prem103_hyp1	The Basque Government began developing the Ertzaintza Protocol for the Prevention of Mistreatment in January 2003 to strengthen legal guarantees for detainees.	1
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza Protocol for the Prevention of Mistreatment to strengthen legal guarantees for detainees.	prem103_hyp2	According to the Basque Government, the Ertzaintza (Basque Police) began implementing the Protocol for the Prevention of Mistreatment in 2003 to expedite the process of prisoner release.	2
prem104	The damages of heteropatriarchy are found within the confines of homes, and romantic love-based affective-sexual relationships are their manifestation.	prem104_hyp0	Affective-sexual relationships built on romantic love demonstrate that the influence of heteropatriarchy is everywhere.	0
prem104	The damages of heteropatriarchy are found within the confines of homes, and romantic love-based affective-sexual relationships are their manifestation.	prem104_hyp1	We must take into account what affective-sexual relationships built on romantic love express.	1
prem104	The damages of heteropatriarchy are found within the confines of homes, and romantic love-based affective-sexual relationships are their manifestation.	prem104_hyp2	Affective-sexual relationships built on romantic love are accustomed to fighting against heteropatriarchy.	2
prem105	It was the first book I read on an ebook and I enjoyed the experience	prem105_hyp0	This is the only book I have read in ebook format and it was a pleasant experience.	0
prem105	It was the first book I read on an ebook and I enjoyed the experience	prem105_hyp1	I didn't expect that the first book I would read on an ebook would be such a lovely experience.	1
prem105	It was the first book I read on an ebook and I enjoyed the experience	prem105_hyp2	Although I had already read a book in ebook format, I enjoyed the experience.	2
prem106	Andy Hippy Baldwin has once again handled the mastering work, at Metropolis studios in London.	prem106_hyp0	Andy Hippy Baldwin from London's Metropolis studio has once again helped with the mastering work.	0
prem106	Andy Hippy Baldwin has once again handled the mastering work, at Metropolis studios in London.	prem106_hyp1	"Andy ""Hippy"" Baldwin did all the mastering work at Metropolis Studios in London."	1
prem106	Andy Hippy Baldwin has once again handled the mastering work, at Metropolis studios in London.	prem106_hyp2	Andy Hippy Baldwin worked on the mastering for the first time at Metropolis Studios in London.	2
prem107	On December 4, 2018, the company changed its name and purpose with the aim of expanding its area of activity to the Left Bank and Txorierri.	prem107_hyp0	At the end of 2018, the company's name and purpose were changed with the aim of extending its activities to the Left Bank and Txorierri areas.	0
prem107	On December 4, 2018, the company changed its name and purpose with the aim of expanding its area of activity to the Left Bank and Txorierri.	prem107_hyp1	In 2018, in addition to changing the company's name and purpose, it also changed its type of activity.	1
prem107	On December 4, 2018, the company changed its name and purpose with the aim of expanding its area of activity to the Left Bank and Txorierri.	prem107_hyp2	On December 4, 2018, the company changed its name and purpose with the intention of expanding its scope of activity to all areas of Bilbao.	2
prem108	This award ceremony aims to highlight the value of translations made from Basque.	prem108_hyp0	The purpose of this award ceremony is to celebrate the value of translations made from Basque.	0
prem108	This award ceremony aims to highlight the value of translations made from Basque.	prem108_hyp1	The sole purpose of this award ceremony is to give value to translations made from Basque.	1
prem108	This award ceremony aims to highlight the value of translations made from Basque.	prem108_hyp2	This award ceremony aims to highlight the value of translations made into the Basque language.	2
prem109	We got into this mess long ago and there's no turning back now.	prem109_hyp0	We have had this conflict for a long time and we cannot back down.	0
prem109	We got into this mess long ago and there's no turning back now.	prem109_hyp1	We started fighting long ago and we have no way of winning.	1
prem109	We got into this mess long ago and there's no turning back now.	prem109_hyp2	We entered this fight recently and there's no turning back.	2
prem110	One must always break some law to gain rights.	prem110_hyp0	If you want to gain more rights, you always have to do something that is forbidden.	0
prem110	One must always break some law to gain rights.	prem110_hyp1	The more laws you break, the more rights you gain.	1
prem110	One must always break some law to gain rights.	prem110_hyp2	More rights are always achieved when laws are respected.	2
prem111	The guide provided interesting data and it was very entertaining.	prem111_hyp0	The interesting data provided by the guide has made the experience entertaining.	0
prem111	The guide provided interesting data and it was very entertaining.	prem111_hyp1	The driver entertained himself by providing data that was interesting to him.	1
prem111	The guide provided interesting data and it was very entertaining.	prem111_hyp2	Although the data provided by the driver was of little interest, it was an entertaining experience.	2
prem112	It was a long-held dream to visit Prague.	prem112_hyp0	She/He has had a strong desire to visit Prague for a long time.	0
prem112	It was a long-held dream to visit Prague.	prem112_hyp1	He/She has dreamed that he/she visited Prague.	1
prem112	It was a long-held dream to visit Prague.	prem112_hyp2	He/She has known Prague for a long time.	2
prem113	Those of us who work in the world of Basque know very well how exhausting it is to defend our interests.	prem113_hyp0	Those of us who work in the world of Basque know how tiring it is to defend our interests.	0
prem113	Those of us who work in the world of Basque know very well how exhausting it is to defend our interests.	prem113_hyp1	Those of us in the Basque language world are tired of defending our interests.	1
prem113	Those of us who work in the world of Basque know very well how exhausting it is to defend our interests.	prem113_hyp2	Those of us in the Basque language world have a good time defending our interests.	2
prem114	Amazon has filed a patent for drone deliveries.	prem114_hyp0	Amazon has submitted a patent for delivering packages with drones.	0
prem114	Amazon has filed a patent for drone deliveries.	prem114_hyp1	Amazon has distributed drones for submitting patents.	1
prem114	Amazon has filed a patent for drone deliveries.	prem114_hyp2	Amazon is waiting for the patent to make deliveries with drones.	2
prem115	Many Santutxu residents have gathered near the Gaztetxe to protest against its closure.	prem115_hyp0	Many people who live in Santutxu have come to demand that the youth center remain open.	0
prem115	Many Santutxu residents have gathered near the Gaztetxe to protest against its closure.	prem115_hyp1	Many Santutxu residents have surrounded the youth center to protest against its closure.	1
prem115	Many Santutxu residents have gathered near the Gaztetxe to protest against its closure.	prem115_hyp2	Many residents of Santutxu have approached to request the closure of the youth center.	2
prem116	Music has been very important in my life.	prem116_hyp0	I have felt the importance of music throughout life.	0
prem116	Music has been very important in my life.	prem116_hyp1	Music is said to be very important in life.	1
prem116	Music has been very important in my life.	prem116_hyp2	The current importance of music in my life is new.	2
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp0	Since force is natural, there is no absolute way to say whether its use is good or bad.	0
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp1	We cannot normalize judging whether someone who has resorted to using force is good or bad.	1
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp2	Absolute values are nothing more natural than determining whether the use of force is good or bad.	2
prem118	At specific moments, people's response and commitment are clearly shown.	prem118_hyp0	People respond to problems at specific moments.	0
prem118	At specific moments, people's response and commitment are clearly shown.	prem118_hyp1	People are always ready to do anything.	1
prem118	At specific moments, people's response and commitment are clearly shown.	prem118_hyp2	At specific moments people become afraid	2
prem119	The goal of tomorrow's session will be to contribute to the 18 projects proposed within the Gazteok Eraikitzen (Youth Building) dynamic.	prem119_hyp0	Among the projects is the construction of a new youth center.	0
prem119	The goal of tomorrow's session will be to contribute to the 18 projects proposed within the Gazteok Eraikitzen (Youth Building) dynamic.	prem119_hyp1	Gazteok Eraikitzen was founded in March 2018.	1
prem119	The goal of tomorrow's session will be to contribute to the 18 projects proposed within the Gazteok Eraikitzen (Youth Building) dynamic.	prem119_hyp2	Tomorrow's contribution will be moved to next week.	2
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependency and submission.	prem120_hyp0	If another person doesn't respect my language, one thing is clear: their parents didn't raise their children well.	0
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependency and submission.	prem120_hyp1	Learning other languages is good for people.	1
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependency and submission.	prem120_hyp2	It is necessary to respect other languages.	2
prem121	This is a beautiful place where the mountain and the sea meet.	prem121_hyp0	You can find beauty where the mountain and the sea meet.	0
prem121	This is a beautiful place where the mountain and the sea meet.	prem121_hyp1	The world is full of beautiful places.	1
prem121	This is a beautiful place where the mountain and the sea meet.	prem121_hyp2	The mountains and seas are filled with garbage.	2
prem122	Tools are proposed there to give a boost to the dynamics of one's association, company, or organization.	prem122_hyp0	The best way to change dynamics is to put yourself in someone else's shoes.	0
prem122	Tools are proposed there to give a boost to the dynamics of one's association, company, or organization.	prem122_hyp1	Changing dynamics opens people's minds.	1
prem122	Tools are proposed there to give a boost to the dynamics of one's association, company, or organization.	prem122_hyp2	Changing dynamics can bring many problems, for example discomfort.	2
prem123	Lucia is married to a man.	prem123_hyp0	A man is married to Lucia.	0
prem123	Lucia is married to a man.	prem123_hyp1	Men and women often get married.	1
prem123	Lucia is married to a man.	prem123_hyp2	Lucia is divorced.	2
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp0	Lete won many awards for his theatrical play.	0
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp1	Plays have been performed for 500 years.	1
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp2	Lete has not worked from so many perspectives.	2
prem125	Last year I decided that I should celebrate my 40th anniversary thoroughly and frequently.	prem125_hyp0	I had the party of a lifetime at my 40th birthday.	0
prem125	Last year I decided that I should celebrate my 40th anniversary thoroughly and frequently.	prem125_hyp1	Anniversaries are important.	1
prem125	Last year I decided that I should celebrate my 40th anniversary thoroughly and frequently.	prem125_hyp2	I forgot my 40th anniversary.	2
prem126	The company is managed by a Board of Directors which has representatives from all political parties, and the General Assembly is the City Council itself.	prem126_hyp0	Among the political parties are PP, PNV, PSO, and Sumar.	0
prem126	The company is managed by a Board of Directors which has representatives from all political parties, and the General Assembly is the City Council itself.	prem126_hyp1	The City Council works together with the Basque Government.	1
prem126	The company is managed by a Board of Directors which has representatives from all political parties, and the General Assembly is the City Council itself.	prem126_hyp2	The city council belongs not to politicians, but to civil servants and citizens.	2
prem127	From the beginning, they set their goal: for our children to be balanced bilinguals.	prem127_hyp0	Our goal is to have children.	0
prem127	From the beginning, they set their goal: for our children to be balanced bilinguals.	prem127_hyp1	Everyone's children should be bilingual.	1
prem127	From the beginning, they set their goal: for our children to be balanced bilinguals.	prem127_hyp2	They don't want children.	2
prem128	On May 1, 2016, the ADES Speleology Association discovered an important rock art complex in the Armintxe cave in Lekeitio.	prem128_hyp0	The cave art depicted a bison hunt.	0
prem128	On May 1, 2016, the ADES Speleology Association discovered an important rock art complex in the Armintxe cave in Lekeitio.	prem128_hyp1	The oldest cave art dates back to 600 BC.	1
prem128	On May 1, 2016, the ADES Speleology Association discovered an important rock art complex in the Armintxe cave in Lekeitio.	prem128_hyp2	Cave art was a graffiti.	2
prem129	And we bought delicious bread at the Mormon farmhouse.	prem129_hyp0	The bread made by the Mormons is very delicious.	0
prem129	And we bought delicious bread at the Mormon farmhouse.	prem129_hyp1	The bread is good for one or two days.	1
prem129	And we bought delicious bread at the Mormon farmhouse.	prem129_hyp2	The bread we bought from the mummies is hard and tasteless	2
prem130	Although you reported torture, the news did not spread.	prem130_hyp0	They tortured that poor fellow for 3 years.	0
prem130	Although you reported torture, the news did not spread.	prem130_hyp1	Torturing someone is the worst thing in the world.	1
prem130	Although you reported torture, the news did not spread.	prem130_hyp2	The fact that they had tortured took the world by surprise.	2
prem131	Mood is very changeable, it fluctuates a lot.	prem131_hyp0	We have always known that their/his/her mood is changeable.	0
prem131	Mood is very changeable, it fluctuates a lot.	prem131_hyp1	A person's mood is not always the same.	1
prem131	Mood is very changeable, it fluctuates a lot.	prem131_hyp2	He/She is always happy.	2
prem132	Because you can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp0	If you're taking public transportation, take the bus, don't even think about taking the train.	0
prem132	Because you can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp1	The bus transportation from Bilbao to Donostia takes approximately one and a half hours.	1
prem132	Because you can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp2	Don't go to San Sebastian, everything is very expensive.	2
prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp0	The youth center Uztaldi is open in the afternoons.	0
prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp1	The youth center is full of young people.	1
prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp2	The young Uztaldi's television has broken.	2
prem134	The happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp0	You have to work to have a happy ending.	0
prem134	The happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp1	Monogamy and polygamy are opposites.	1
prem134	The happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp2	Monogamy, like in fairy tales, always brings a happy ending.	2
prem135	First and foremost, strength is necessary to confront a forcefully imposed reality.	prem135_hyp0	Strength alone is not enough, perseverance is also needed.	0
prem135	First and foremost, strength is necessary to confront a forcefully imposed reality.	prem135_hyp1	First you need to be ready to face a reality.	1
prem135	First and foremost, strength is necessary to confront a forcefully imposed reality.	prem135_hyp2	Communication is the first step against a forcefully imposed reality.	2
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Qualifications issued by the Basque Government.	prem136_hyp0	The Leisure Time Monitor course is 150 hours long and can be taken in either extensive or intensive format.	0
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Qualifications issued by the Basque Government.	prem136_hyp1	Courses are the best ways to learn new things.	1
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Qualifications issued by the Basque Government.	prem136_hyp2	The Leisure Time Monitor course is among the Official Qualifications extended by the central government.	2
prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp1	Today's work is much more advanced compared to 1000 years ago.	1
prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp2	These are temporary positions that are being created and therefore we shouldn't give out a prize for it.	2
