prem_id	premise	hypothesis_id	hypothesis	label
prem69	The certificate includes the identification of the electronic site holder and is issued through a secure device or equivalent means.	prem69_hyp0	The certificate attempts to guarantee the identity of each person.	0
prem69	The certificate includes the identification of the electronic site holder and is issued through a secure device or equivalent means.	prem69_hyp1	There is no single technique to ensure the identification of the holder.	1
prem69	The certificate includes the identification of the electronic site holder and is issued through a secure device or equivalent means.	prem69_hyp2	The certificate transmits the holder's information in raw form, unencrypted.	2
prem70	Something that made you laugh two weeks ago might be completely burned out today.	prem70_hyp0	The lifespan of jokes is limited, it's not forever.	0
prem70	Something that made you laugh two weeks ago might be completely burned out today.	prem70_hyp1	What makes one friend laugh might not please another.	1
prem70	Something that made you laugh two weeks ago might be completely burned out today.	prem70_hyp2	People like to hear the same jokes over and over again.	2
prem71	It features modern facilities, free WiFi in common areas and 24-hour permanent security service.	prem71_hyp0	You can connect to the Internet if you go to that place.	0
prem71	It features modern facilities, free WiFi in common areas and 24-hour permanent security service.	prem71_hyp1	Renting that space is very expensive.	1
prem71	It features modern facilities, free WiFi in common areas and 24-hour permanent security service.	prem71_hyp2	The insecurity is evident in that space during the night.	2
prem72	We were a bit scared this month with the movie 'It Follows' directed by David Robert Mitchell.	prem72_hyp0	It is a horror movie.	0
prem72	We were a bit scared this month with the movie 'It Follows' directed by David Robert Mitchell.	prem72_hyp1	The movie 'It follows' is the continuation of the movie 'It'.	1
prem72	We were a bit scared this month with the movie 'It Follows' directed by David Robert Mitchell.	prem72_hyp2	Director David Robert Mitchell only makes comedies.	2
prem73	The other 5 buildings have two floors each; on the ground floor there are industrial units, and on the upper floor there are office units.	prem73_hyp0	The buildings are prepared for industrial use.	0
prem73	The other 5 buildings have two floors each; on the ground floor there are industrial units, and on the upper floor there are office units.	prem73_hyp1	The buildings are very modern.	1
prem73	The other 5 buildings have two floors each; on the ground floor there are industrial units, and on the upper floor there are office units.	prem73_hyp2	All the buildings are single-story.	2
prem74	Let's see if all of us runners use more Euskera (Basque language) from now on!	prem74_hyp0	Many runners do not use Basque.	0
prem74	Let's see if all of us runners use more Euskera (Basque language) from now on!	prem74_hyp1	Running is healthy in general.	1
prem74	Let's see if all of us runners use more Euskera (Basque language) from now on!	prem74_hyp2	Everyone who runs also does so in Basque.	2
prem75	We still have the ability to influence public opinion.	prem75_hyp0	Public opinion can change.	0
prem75	We still have the ability to influence public opinion.	prem75_hyp1	People have very diverse opinions.	1
prem75	We still have the ability to influence public opinion.	prem75_hyp2	Public opinion is firm.	2
prem76	On the Ikasbil website, there are thousands and thousands of articles, texts, videos, and audios.	prem76_hyp0	No texts, videos, or audios can be found on the Internet.	0
prem76	On the Ikasbil website, there are thousands and thousands of articles, texts, videos, and audios.	prem76_hyp1	Iskanbil is a well-known internet website.	1
prem76	On the Ikasbil website, there are thousands and thousands of articles, texts, videos, and audios.	prem76_hyp2	On the Iskanbil website there is only text.	2
prem77	In the catalog of procedures on the electronic portal, you will find detailed information about each procedure, process, and service.	prem77_hyp0	The documentation explaining the procedure and operation of the services is accessible.	0
prem77	In the catalog of procedures on the electronic portal, you will find detailed information about each procedure, process, and service.	prem77_hyp1	Access to the electronic headquarters is very complex.	1
prem77	In the catalog of procedures on the electronic portal, you will find detailed information about each procedure, process, and service.	prem77_hyp2	No documentation is needed to learn about procedures and services.	2
prem78	In that Sondika Business Center there are industrial units and office units, distributed across 5 buildings.	prem78_hyp0	Several companies have their headquarters located in Sondika.	0
prem78	In that Sondika Business Center there are industrial units and office units, distributed across 5 buildings.	prem78_hyp1	The Sondika Business Center is one of the most important in Bizkaia.	1
prem78	In that Sondika Business Center there are industrial units and office units, distributed across 5 buildings.	prem78_hyp2	The Sondika Business Center has two buildings.	2
prem79	We are five friends, and I am the youngest.	prem79_hyp0	There are friends of different ages in the group.	0
prem79	We are five friends, and I am the youngest.	prem79_hyp1	If we wanted to play mus, one of the five would have to stay out.	1
prem79	We are five friends, and I am the youngest.	prem79_hyp2	Five friends were born on the same day and year.	2
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp0	There are several young people in the neighborhood who have received prison sentences.	0
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp1	Since the prison sentence is less than two years, the four young people will not go to jail.	1
prem80	The judge sentenced four young people from the neighborhood to six months in prison.	prem80_hyp2	The judge acquitted the four young men from the neighborhood.	2
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple was outside the norm.	prem81_hyp0	Miren and Andrea are in a romantic relationship.	0
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple was outside the norm.	prem81_hyp1	Homosexual relationships should be treated as normal.	1
prem81	Miren and Andrea's relationship was clandestine from the beginning, because the couple was outside the norm.	prem81_hyp2	The relationship between Miren and Andrea was completely normal.	2
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp0	International groups perform at this festival.	0
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp1	Festivals are unparalleled opportunities to experience live music.	1
prem82	Being an international festival, there are also proposals from abroad, although the presence of Basque groups predominates.	prem82_hyp2	Only one Basque group performed at this festival.	2
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a regulated march for Saturday, October 20.	prem83_hyp0	The Santutxu Mountaineering Group usually organizes mountain excursions.	0
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a regulated march for Saturday, October 20.	prem83_hyp1	Many people attend the excursions of the Santutxu Mountaineering Group.	1
prem83	For the third consecutive year, the Santutxu Mountaineering Group has organized a regulated march for Saturday, October 20.	prem83_hyp2	The Santutxu Mountaineering Group was formed last year.	2
prem84	They are songs with elaborate lyrics and arrangements that work with R 'N' R style and southern rock.	prem84_hyp0	It can be said that the main style of the songs that make up the album is rock.	0
prem84	They are songs with elaborate lyrics and arrangements that work with R 'N' R style and southern rock.	prem84_hyp1	Guitars predominate in southern rock songs.	1
prem84	They are songs with elaborate lyrics and arrangements that work with R 'N' R style and southern rock.	prem84_hyp2	All the songs on the album are instrumental.	2
prem85	A father takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp0	The children will receive a special invitation.	0
prem85	A father takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp1	Children always look good in photos.	1
prem85	A father takes photos of the children and prepares a special invitation to distribute to 60 children.	prem85_hyp2	The children have taken a photo of one of the parents.	2
prem86	The Ertzaintza identified and arrested eleven people during the riots.	prem86_hyp0	The Ertzaintza arrested many people.	0
prem86	The Ertzaintza identified and arrested eleven people during the riots.	prem86_hyp1	Many detained people will be set free.	1
prem86	The Ertzaintza identified and arrested eleven people during the riots.	prem86_hyp2	The Ertzaintza arrested all the people who participated in the riots.	2
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp0	Xabier Lete was an artist who worked in various fields.	0
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp1	Xabier Lete's voice was very pleasant.	1
prem87	Before becoming a musician or writer, Xabier Lete was a theater actor.	prem87_hyp2	Xabier Lete did not practice any artistic discipline until he began singing.	2
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met María the Fig Lady's daughter.	prem88_hyp0	I spent several days on the road to Logroño.	0
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met María the Fig Lady's daughter.	prem88_hyp1	María de los Higos's daughter is very kind.	1
prem88	On the last day, when there were only 3 kilometers left to reach Logroño, I met María the Fig Lady's daughter.	prem88_hyp2	All of María de los Higos' children were boys.	2
prem89	We well know that I am not a bird like him and that he was not born to be tied to one place.	prem89_hyp0	The nature of both is very different.	0
prem89	We well know that I am not a bird like him and that he was not born to be tied to one place.	prem89_hyp1	There are different types of personalities, and one is not better than another.	1
prem89	We well know that I am not a bird like him and that he was not born to be tied to one place.	prem89_hyp2	He/She prefers to stay at home rather than traveling around.	2
prem90	They will celebrate the fourth anniversary of the Employment Office on October 20	prem90_hyp0	The Employment Office anniversary is celebrated in autumn.	0
prem90	They will celebrate the fourth anniversary of the Employment Office on October 20	prem90_hyp1	Next year they will celebrate the anniversary of the Employment Office in San Sebastian.	1
prem90	They will celebrate the fourth anniversary of the Employment Office on October 20	prem90_hyp2	Last year they celebrated the fourth anniversary of the Employment Office.	2
prem91	By decision of the parents or guardians, Basque will be the language used by the participants	prem91_hyp0	Parents and guardians have decided that participants will speak in Basque.	0
prem91	By decision of the parents or guardians, Basque will be the language used by the participants	prem91_hyp1	Parents and guardians have decided to speak Basque with the children.	1
prem91	By decision of the parents or guardians, Basque will be the language used by the participants	prem91_hyp2	The participants have decided that parents and guardians will speak in Basque.	2
prem92	Lagun Aro has placed notices written only in Spanish on both sides of the door at the Benta Berri branch in Antiguo.	prem92_hyp0	The notices placed by friend Aro in the Benta Berri branch of Antiguo were written in Spanish.	0
prem92	Lagun Aro has placed notices written only in Spanish on both sides of the door at the Benta Berri branch in Antiguo.	prem92_hyp1	The notes that friend Aro left at the Benta Berri branch in Antiguo were well written.	1
prem92	Lagun Aro has placed notices written only in Spanish on both sides of the door at the Benta Berri branch in Antiguo.	prem92_hyp2	The notices placed by friend Aro in the Benta Berri branch of Antiguo were written in English.	2
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp0	They have reported that the Ertzaintza has also practiced torture.	0
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp1	The Ertzaintza has reported cases of police torture.	1
prem93	Reports of torture have been received from all police forces, including the Ertzaintza.	prem93_hyp2	The Ertzaintza is cleared of torture accusations.	2
prem94	My sister wanted to recover Grandma Jesusa's recipe for making muffins.	prem94_hyp0	Grandmother Jesusa had the recipe for making muffins.	0
prem94	My sister wanted to recover Grandma Jesusa's recipe for making muffins.	prem94_hyp1	My sister only likes the muffins that Grandma Jesusa makes.	1
prem94	My sister wanted to recover Grandma Jesusa's recipe for making muffins.	prem94_hyp2	Grandmother Jesusa wanted to recover my sister's recipe for making muffins.	2
prem95	In-person identification is not required to activate and issue the BAK: it is done through the Internet.	prem95_hyp0	You can request online to have your BAK activated and sent to you.	0
prem95	In-person identification is not required to activate and issue the BAK: it is done through the Internet.	prem95_hyp1	You can request the cancellation of your BAK through the Internet.	1
prem95	In-person identification is not required to activate and issue the BAK: it is done through the Internet.	prem95_hyp2	You must request online for them to activate and send you the BAK.	2
prem96	I have only been able to save three photos.	prem96_hyp0	I haven't had the opportunity to save the four photos.	0
prem96	I have only been able to save three photos.	prem96_hyp1	I had four photographs saved.	1
prem96	I have only been able to save three photos.	prem96_hyp2	I only have four photographs saved.	2
prem97	On Saturday, October 31st, we received an invitation to go see a movie at the Horror Film Festival.	prem97_hyp0	We were invited to watch a movie at the Horror Film Festival.	0
prem97	On Saturday, October 31st, we received an invitation to go see a movie at the Horror Film Festival.	prem97_hyp1	We went to see a movie at the Horror Film Festival.	1
prem97	On Saturday, October 31st, we received an invitation to go see a movie at the Horror Film Festival.	prem97_hyp2	We were invited to participate in a Horror Film Festival movie.	2
prem98	Caja Laboral has once again placed an employee who doesn't speak Basque to handle tax returns at the Matia Street branch in Antiguo, San Sebastián.	prem98_hyp0	The employee who helps with tax returns at the Caja Laboral branch on Matia Street in El Antiguo speaks exclusively Spanish.	0
prem98	Caja Laboral has once again placed an employee who doesn't speak Basque to handle tax returns at the Matia Street branch in Antiguo, San Sebastián.	prem98_hyp1	The employees at the Caja Laboral branch on Matia Street in El Antiguo speak only in Spanish.	1
prem98	Caja Laboral has once again placed an employee who doesn't speak Basque to handle tax returns at the Matia Street branch in Antiguo, San Sebastián.	prem98_hyp2	The employees at the Caja Laboral branch on Matia Street in El Antiguo speak only in Basque.	2
prem99	Humor among nurses makes everything more bearable.	prem99_hyp0	If the nurses joke around with each other, everything goes better.	0
prem99	Humor among nurses makes everything more bearable.	prem99_hyp1	When nurses are in a good mood, it helps patients a lot.	1
prem99	Humor among nurses makes everything more bearable.	prem99_hyp2	Nurses are forbidden from using humor.	2
prem100	In addition to the obvious damage caused by the pandemic, what happened has revealed and dramatically brought to light the weaknesses of the European Union and, among other things, has exposed the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp0	What has occurred has made it clear that, in addition to the damage caused by the pandemic, the European Union is weak and is not a world leader in technological and industrial innovation.	0
prem100	In addition to the obvious damage caused by the pandemic, what happened has revealed and dramatically brought to light the weaknesses of the European Union and, among other things, has exposed the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp1	What has occurred has made it clear that, due to the damage caused by the pandemic, the European Union must regain its leadership in technological and industrial innovation in the world.	1
prem100	In addition to the obvious damage caused by the pandemic, what happened has revealed and dramatically brought to light the weaknesses of the European Union and, among other things, has exposed the decline of European technological innovation and the lack of industrial leadership.	prem100_hyp2	What has occurred has made it clear that, in addition to the damage caused by the pandemic, the European Union is weak but is a world leader in technological and industrial innovation.	2
prem101	People who do not get a spot enter the waiting list, in the same order as the draw.	prem101_hyp0	If you don't get a spot, you will be placed on the waiting list, maintaining the order from the draw.	0
prem101	People who do not get a spot enter the waiting list, in the same order as the draw.	prem101_hyp1	People who do not get a spot have the opportunity to participate in a lottery.	1
prem101	People who do not get a spot enter the waiting list, in the same order as the draw.	prem101_hyp2	If you don't get a spot, you will enter a draw to determine your position on the waiting list.	2
prem102	If we don't represent ourselves, we will be represented.	prem102_hyp0	If we don't imagine ourselves, others will imagine us.	0
prem102	If we don't represent ourselves, we will be represented.	prem102_hyp1	If we don't make ourselves visible, incorrect opinions about us will proliferate.	1
prem102	If we don't represent ourselves, we will be represented.	prem102_hyp2	If we don't imagine ourselves, the representation of us will cease to exist.	2
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza's Protocol for the Prevention of Mistreatment to strengthen the legal safeguards for detainees.	prem103_hyp0	The Ertzaintza's Protocol for the Prevention of Mistreatment has been in effect since 2003 to guarantee the rights of detainees, according to the Basque Government.	0
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza's Protocol for the Prevention of Mistreatment to strengthen the legal safeguards for detainees.	prem103_hyp1	The Basque Government began developing the Ertzaintza's Protocol for the Prevention of Mistreatment in January 2003 to strengthen the legal safeguards for detainees.	1
prem103	The Basque Government has emphasized that in 2003 it began implementing the Ertzaintza's Protocol for the Prevention of Mistreatment to strengthen the legal safeguards for detainees.	prem103_hyp2	According to the Basque Government, the Ertzaintza began implementing the Protocol for Prevention of Mistreatment in 2003 to streamline the process of prisoner release.	2
prem104	The aftermath of heteropatriarchy is found in the depths of households, and affective-sexual relationships built on romantic love are its manifestation.	prem104_hyp0	Affective-sexual relationships built on romantic love demonstrate that the influence of heteropatriarchy is present everywhere.	0
prem104	The aftermath of heteropatriarchy is found in the depths of households, and affective-sexual relationships built on romantic love are its manifestation.	prem104_hyp1	It is important to consider what affective-sexual relationships built on romantic love express.	1
prem104	The aftermath of heteropatriarchy is found in the depths of households, and affective-sexual relationships built on romantic love are its manifestation.	prem104_hyp2	Affective-sexual relationships built on romantic love are accustomed to fighting against heteropatriarchy.	2
prem105	It was the first book I've read on an ebook and I enjoyed the experience	prem105_hyp0	This is the only book I have read in ebook format and it was a pleasant experience.	0
prem105	It was the first book I've read on an ebook and I enjoyed the experience	prem105_hyp1	I didn't expect that the first book I would read on an ebook would be such a beautiful experience.	1
prem105	It was the first book I've read on an ebook and I enjoyed the experience	prem105_hyp2	Although I had already read a book in ebook format, I enjoyed the experience.	2
prem106	The mastering work has once again been handled by Andy Hippy Baldwin, at Metropolis Studios in London.	prem106_hyp0	"Andy ""Hippy"" Baldwin from Metropolis Studios in London has once again collaborated on the mastering work."	0
prem106	The mastering work has once again been handled by Andy Hippy Baldwin, at Metropolis Studios in London.	prem106_hyp1	Andy Hippy Baldwin has done all the mastering work at Metropolis studio in London.	1
prem106	The mastering work has once again been handled by Andy Hippy Baldwin, at Metropolis Studios in London.	prem106_hyp2	For the first time, Andy Hippy Baldwin has done the mastering work at Metropolis studio in London.	2
prem107	On December 4, 2018, the company's name and corporate purpose were modified to expand its scope of operations to the Left Bank and Txorierri.	prem107_hyp0	At the end of 2018, the company's name and corporate purpose were modified in order to offer its activities also in the Left Bank and in Txorierri.	0
prem107	On December 4, 2018, the company's name and corporate purpose were modified to expand its scope of operations to the Left Bank and Txorierri.	prem107_hyp1	In 2018, in addition to changing the company's name and corporate purpose, it also modified the type of activity.	1
prem107	On December 4, 2018, the company's name and corporate purpose were modified to expand its scope of operations to the Left Bank and Txorierri.	prem107_hyp2	On December 4, 2018, the company's name and corporate purpose were modified to extend its scope of activity to all areas of Bilbao.	2
prem108	This awards ceremony aims to highlight the value of translation work from Basque.	prem108_hyp0	The purpose of this award ceremony is to highlight the value of translations made from Basque.	0
prem108	This awards ceremony aims to highlight the value of translation work from Basque.	prem108_hyp1	The sole purpose of this award ceremony is to highlight the translation work done from Basque.	1
prem108	This awards ceremony aims to highlight the value of translation work from Basque.	prem108_hyp2	This awards ceremony aims to highlight translations made into Basque.	2
prem109	We got ourselves into this mess a long time ago and there's no turning back now.	prem109_hyp0	We have had this conflict for a long time and we cannot turn back.	0
prem109	We got ourselves into this mess a long time ago and there's no turning back now.	prem109_hyp1	We started fighting a long time ago and we have no way to win.	1
prem109	We got ourselves into this mess a long time ago and there's no turning back now.	prem109_hyp2	We recently got into this fight and there's no turning back.	2
prem110	You always have to break some law to gain rights.	prem110_hyp0	To gain more rights, one must always do something that is forbidden.	0
prem110	You always have to break some law to gain rights.	prem110_hyp1	The more laws that are broken, the more rights are gained.	1
prem110	You always have to break some law to gain rights.	prem110_hyp2	You always gain more rights when you respect the laws.	2
prem111	The guide has provided interesting information and has been very entertaining.	prem111_hyp0	The interesting facts provided by the guide have made the experience entertaining.	0
prem111	The guide has provided interesting information and has been very entertaining.	prem111_hyp1	The driver has been entertaining himself by sharing facts that he found interesting.	1
prem111	The guide has provided interesting information and has been very entertaining.	prem111_hyp2	Although the data provided by the driver was of little interest, the experience has been entertaining.	2
prem112	It was a long-time dream to visit Prague.	prem112_hyp0	He/She has wanted to visit Prague for a long time.	0
prem112	It was a long-time dream to visit Prague.	prem112_hyp1	He/She has dreamed that he/she knew Prague.	1
prem112	It was a long-time dream to visit Prague.	prem112_hyp2	He/She has known Prague for a long time.	2
prem113	Those of us who move in the Basque language world know very well how exhausting it is to defend our interests.	prem113_hyp0	Those of us who move in the Basque language world know how exhausting it is to defend our interests.	0
prem113	Those of us who move in the Basque language world know very well how exhausting it is to defend our interests.	prem113_hyp1	Those of us who move in the Basque language world are tired of defending our interests.	1
prem113	Those of us who move in the Basque language world know very well how exhausting it is to defend our interests.	prem113_hyp2	Those of us who move in the Basque language world have a good time defending our interests.	2
prem114	Amazon has filed a patent for making deliveries with drones.	prem114_hyp0	Amazon has submitted the patent to distribute packages with drones.	0
prem114	Amazon has filed a patent for making deliveries with drones.	prem114_hyp1	Amazon has distributed drones to introduce patents.	1
prem114	Amazon has filed a patent for making deliveries with drones.	prem114_hyp2	Amazon is waiting for the patent to be approved to make deliveries with drones.	2
prem115	Numerous residents of Santutxu have gathered around the Gaztetxe to protest against its closure.	prem115_hyp0	Many people who live in Santutxu have come to request that the gaztetxe remains open.	0
prem115	Numerous residents of Santutxu have gathered around the Gaztetxe to protest against its closure.	prem115_hyp1	Numerous residents of Santutxu have surrounded the youth center to protest against its closure.	1
prem115	Numerous residents of Santutxu have gathered around the Gaztetxe to protest against its closure.	prem115_hyp2	Numerous residents of Santutxu have gathered to demand the closure of the youth center.	2
prem116	Music has been very important in my life.	prem116_hyp0	I have felt the importance of music throughout life.	0
prem116	Music has been very important in my life.	prem116_hyp1	It is said that music is very important in life.	1
prem116	Music has been very important in my life.	prem116_hyp2	The importance that music has in my life is new.	2
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp0	Since force is natural, there is no absolute way to say whether its use is good or bad.	0
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp1	We cannot normalize judging whether someone who has resorted to the use of force is good or bad.	1
prem117	Force itself is natural, therefore its use cannot be good or bad as an absolute value.	prem117_hyp2	To determine whether the use of force is good or bad, absolute values are the most natural possible.	2
prem118	At specific moments, people's response and commitment are clearly manifested.	prem118_hyp0	People respond to problems at specific times.	0
prem118	At specific moments, people's response and commitment are clearly manifested.	prem118_hyp1	People are always willing to do anything.	1
prem118	At specific moments, people's response and commitment are clearly manifested.	prem118_hyp2	At specific moments people are afraid	2
prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gazteok Eraikitzen initiative.	prem119_hyp0	Among the projects is the construction of a new youth center.	0
prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gazteok Eraikitzen initiative.	prem119_hyp1	Gazteok Eraikitzen was created in March 2018.	1
prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gazteok Eraikitzen initiative.	prem119_hyp2	Tomorrow's contribution will be moved to next week.	2
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission	prem120_hyp0	If someone doesn't respect my language, one thing is clear: their parents didn't raise their children well.	0
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission	prem120_hyp1	Learning other languages is good for people.	1
prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission	prem120_hyp2	It is necessary to respect other languages.	2
prem121	It is a beautiful place where the mountain and the sea meet.	prem121_hyp0	Where the mountain and the sea meet, you can find beauty.	0
prem121	It is a beautiful place where the mountain and the sea meet.	prem121_hyp1	The world is full of beautiful places.	1
prem121	It is a beautiful place where the mountain and the sea meet.	prem121_hyp2	The mountains and seas are full of garbage.	2
prem122	Tools are proposed to give momentum to the dynamics of the association, company, or organization itself.	prem122_hyp0	The best way to change the dynamic is to put yourself in someone else's shoes.	0
prem122	Tools are proposed to give momentum to the dynamics of the association, company, or organization itself.	prem122_hyp1	Changing the dynamic opens people's minds.	1
prem122	Tools are proposed to give momentum to the dynamics of the association, company, or organization itself.	prem122_hyp2	Changing the dynamic can bring many problems, for example discomfort.	2
prem123	Lucia is married to a man.	prem123_hyp0	A man is married to Lucía.	0
prem123	Lucia is married to a man.	prem123_hyp1	Men and women frequently get married.	1
prem123	Lucia is married to a man.	prem123_hyp2	Lucia is divorced.	2
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp0	Lete won many awards for his play.	0
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp1	Plays have been performed for 500 years.	1
prem124	No one in the Basque Country has practiced theater from as many perspectives as Lete	prem124_hyp2	Lete has not worked from so many points of view.	2
prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently.	prem125_hyp0	On my 40th birthday I had the party of a lifetime.	0
prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently.	prem125_hyp1	Anniversaries are important.	1
prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently.	prem125_hyp2	I forgot about my 40th anniversary.	2
prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself.	prem126_hyp0	Among the political parties are the PP, PNV, PSOE and Sumar.	0
prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself.	prem126_hyp1	The city council works together with the Basque Government.	1
prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself.	prem126_hyp2	The city hall belongs not to politicians, but to civil servants and citizens.	2
prem127	From the beginning, they set the goal: for our children to be balanced bilinguals.	prem127_hyp0	Our goal is to have children.	0
prem127	From the beginning, they set the goal: for our children to be balanced bilinguals.	prem127_hyp1	All our sons and daughters should be bilingual.	1
prem127	From the beginning, they set the goal: for our children to be balanced bilinguals.	prem127_hyp2	They don't want to have children.	2
prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio.	prem128_hyp0	The cave art was about hunting a mink.	0
prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio.	prem128_hyp1	The oldest rock art dates back to 600 BC.	1
prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio.	prem128_hyp2	Cave art was graffiti.	2
prem129	And we bought delicious bread in the Mormon settlement.	prem129_hyp0	The bread that the ants have made is very delicious.	0
prem129	And we bought delicious bread in the Mormon settlement.	prem129_hyp1	The bread is good for one or two days.	1
prem129	And we bought delicious bread in the Mormon settlement.	prem129_hyp2	The bread we bought from the ghosts is hard and flavorless	2
prem130	Although they reported the torture, the news was not spread.	prem130_hyp0	They were torturing that poor man for 3 years.	0
prem130	Although they reported the torture, the news was not spread.	prem130_hyp1	Torturing someone is the worst thing in the world.	1
prem130	Although they reported the torture, the news was not spread.	prem130_hyp2	The world was shocked to discover that they had tortured.	2
prem131	Humor is very variable, it fluctuates a lot.	prem131_hyp0	We have always known that their/his/her mood is changeable.	0
prem131	Humor is very variable, it fluctuates a lot.	prem131_hyp1	A person's mood is not always the same.	1
prem131	Humor is very variable, it fluctuates a lot.	prem131_hyp2	He/She is always happy.	2
prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot.	prem132_hyp0	If you're going to take public transportation, take the bus, don't even think about taking the train.	0
prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot.	prem132_hyp1	The bus journey from Bilbao to San Sebastián takes approximately an hour and a half.	1
prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot.	prem132_hyp2	Don't go to San Sebastian, everything is very expensive.	2
prem133	The documentary will begin at six in the evening at the Uztaldi gaztetxe.	prem133_hyp0	The youth center is open in the afternoons.	0
prem133	The documentary will begin at six in the evening at the Uztaldi gaztetxe.	prem133_hyp1	The youth center is full of young people.	1
prem133	The documentary will begin at six in the evening at the Uztaldi gaztetxe.	prem133_hyp2	The television at the Uztaldi youth center has broken down.	2
prem134	The happy endings promised by faithful monogamy are not as common as believed.	prem134_hyp0	You have to work to have a happy ending.	0
prem134	The happy endings promised by faithful monogamy are not as common as believed.	prem134_hyp1	Monogamy and polygamy are opposites.	1
prem134	The happy endings promised by faithful monogamy are not as common as believed.	prem134_hyp2	Monogamy, like in fairy tales, always brings a happy ending.	2
prem135	To face a reality imposed by force, force is necessary, above all.	prem135_hyp0	Strength alone is not enough, perseverance is also needed.	0
prem135	To face a reality imposed by force, force is necessary, above all.	prem135_hyp1	To face reality, one must first be prepared.	1
prem135	To face a reality imposed by force, force is necessary, above all.	prem135_hyp2	Communication is the first step against a reality imposed by force.	2
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications granted by the Basque Government.	prem136_hyp0	The Leisure Time Monitor course is 150 hours long and can be taken in either an extensive or intensive format.	0
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications granted by the Basque Government.	prem136_hyp1	Courses are the best ways to learn new things.	1
prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications granted by the Basque Government.	prem136_hyp2	The Leisure Time Monitor course is among the Official Certifications issued by the central government.	2
prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp1	Current jobs are increasingly advanced compared to those from 1000 years ago.	1
prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp2	These are temporary jobs that are created and therefore we shouldn't give a prize.	2
prem138	It was a great pleasure to reach the top.	prem138_hyp0	When we got to the top, the views were beautiful.	0
prem138	It was a great pleasure to reach the top.	prem138_hyp1	Achieving goals is incredible	1
