prem_id	premise	hypothesis_id	hypothesis	label
prem55	"Adarretatik es un festival recién creado en Zarauz que busca hacerse un hueco entre los festivales musicales de verano y tiene como objetivo ""llevar las músicas periféricas al centro""."	prem55_hyp2	"El festival de música de verano Adarretatik de Zarautz lleva años trabajando para ""traer las músicas periféricas al centro""."	2
prem56	Las asociaciones europeas han denunciado firmemente el caso contra Goioaga.	prem56_hyp0	Las asociaciones europeas no están de acuerdo con el proceso contra Goioaga.	0
prem56	Las asociaciones europeas han denunciado firmemente el caso contra Goioaga.	prem56_hyp1	El caso contra Goioaga ha tenido numerosas denuncias.	1
prem56	Las asociaciones europeas han denunciado firmemente el caso contra Goioaga.	prem56_hyp2	La asociación europea ha denunciado duramente los casos contra Goioaga.	2
prem57	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem57_hyp0	El último disco del grupo Solte es 'IXA'.	0
prem57	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem57_hyp1	El grupo musical Solte utiliza ritmos intensos, como lo demuestra su canción 'Mundo transformado'.	1
prem57	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem57_hyp2	'IXA' es el primer disco del grupo musical Solte.	2
prem58	Muchos trabajadores no saben qué está bien y qué está mal, no saben cómo actuar.	prem58_hyp0	Distinguir entre el bien y el mal no es fácil para muchos trabajadores.	0
prem58	Muchos trabajadores no saben qué está bien y qué está mal, no saben cómo actuar.	prem58_hyp1	A los trabajadores les afecta mucho no saber cómo actuar.	1
prem58	Muchos trabajadores no saben qué está bien y qué está mal, no saben cómo actuar.	prem58_hyp2	Los trabajadores no tienen dudas, siempre saben cómo deben actuar.	2
prem59	Conocimos un lugar recomendable el fin de semana pasado. Es un pequeño conjunto de casas creado en ambiente familiar y con un toque sudamericano.	prem59_hyp0	El fin de semana pasado estuvimos en un pequeño conjunto de casas que tiene un toque sudamericano.	0
prem59	Conocimos un lugar recomendable el fin de semana pasado. Es un pequeño conjunto de casas creado en ambiente familiar y con un toque sudamericano.	prem59_hyp1	El pequeño conjunto de casas que conocí el fin de semana pasado me lo recomendó mi tía, está creado en un ambiente familiar y tiene un toque sudamericano.	1
prem59	Conocimos un lugar recomendable el fin de semana pasado. Es un pequeño conjunto de casas creado en ambiente familiar y con un toque sudamericano.	prem59_hyp2	El pequeño conjunto de casas que conocimos el fin de semana pasado no es recomendable.	2
prem60	Los premiados recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicado en la revista BERTON de Mahatserri.	prem60_hyp0	Los premiados ganarán material de informática y dibujo.	0
prem60	Los premiados recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicado en la revista BERTON de Mahatserri.	prem60_hyp1	Cada participante podrá presentar un solo cómic.	1
prem60	Los premiados recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicado en la revista BERTON de Mahatserri.	prem60_hyp2	Los cómics premiados serán publicados en la revista BERTON de Mahatsarri.	2
prem61	El grupo Zea Mays lanzará su octavo trabajo, titulado 'Harro', el 3 de noviembre.	prem61_hyp0	El grupo Zea Mays publicará un nuevo disco.	0
prem61	El grupo Zea Mays lanzará su octavo trabajo, titulado 'Harro', el 3 de noviembre.	prem61_hyp1	El grupo Zea Mays está formado por cinco miembros.	1
prem61	El grupo Zea Mays lanzará su octavo trabajo, titulado 'Harro', el 3 de noviembre.	prem61_hyp2	El grupo Zea Mays no ha publicado ni un solo disco.	2
prem62	La misma tripulación de pescadores ganó la primera bandera de la Concha para Orio.	prem62_hyp0	Orio consiguió la primera bandera de la Concha.	0
prem62	La misma tripulación de pescadores ganó la primera bandera de la Concha para Orio.	prem62_hyp1	La tripulación de Orio suele vestir de amarillo.	1
prem62	La misma tripulación de pescadores ganó la primera bandera de la Concha para Orio.	prem62_hyp2	Hondarribia ganó la primera bandera de la Concha.	2
prem63	Acabo de estar en Roma con los hijos.	prem63_hyp0	He estado en Italia hace poco.	0
prem63	Acabo de estar en Roma con los hijos.	prem63_hyp1	Mis hijos me quieren mucho.	1
prem63	Acabo de estar en Roma con los hijos.	prem63_hyp2	Nunca he estado en Italia.	2
prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigida por Xabier Lete, fue llevada a escena en 1982."	prem64_hyp0	Gabon Txirrita es el nombre de una obra de teatro.	0
prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigida por Xabier Lete, fue llevada a escena en 1982."	prem64_hyp1	Xabier Lete era un excelente cantante.	1
prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigida por Xabier Lete, fue llevada a escena en 1982."	prem64_hyp2	Xabier Lete no escribió obras de teatro.	2
prem65	"Recientemente estrenó ""Orm en el Reino de las Nieves"", y próximamente estrenará ""La película de Lego Batman""."	prem65_hyp0	Las películas de animación suelen ser dobladas al euskera.	0
prem65	"Recientemente estrenó ""Orm en el Reino de las Nieves"", y próximamente estrenará ""La película de Lego Batman""."	prem65_hyp1	Cada vez menos gente va al cine.	1
prem65	"Recientemente estrenó ""Orm en el Reino de las Nieves"", y próximamente estrenará ""La película de Lego Batman""."	prem65_hyp2	ORM será la última película que se proyectará en el Reino de las Nieves.	2
prem66	Amazon ofrece inteligencia artificial para escuelas, la nube y Alexa echo dot y Alexa echo plus.	prem66_hyp0	Amazon tiene muchos productos relacionados con la inteligencia artificial.	0
prem66	Amazon ofrece inteligencia artificial para escuelas, la nube y Alexa echo dot y Alexa echo plus.	prem66_hyp1	Los productos de Amazon suelen ser baratos.	1
prem66	Amazon ofrece inteligencia artificial para escuelas, la nube y Alexa echo dot y Alexa echo plus.	prem66_hyp2	No hay productos de inteligencia artificial dirigidos a las escuelas.	2
prem67	Para una primera aproximación al euskera, resulta interesante el método de aprendizaje del euskera publicado en su día por la Universidad de Deusto.	prem67_hyp0	La Universidad de Deusto ha desarrollado un método para aprender euskera.	0
prem67	Para una primera aproximación al euskera, resulta interesante el método de aprendizaje del euskera publicado en su día por la Universidad de Deusto.	prem67_hyp1	La Universidad de Deusto tiene varias escuelas y facultades.	1
prem67	Para una primera aproximación al euskera, resulta interesante el método de aprendizaje del euskera publicado en su día por la Universidad de Deusto.	prem67_hyp2	La Universidad de Deusto ha desarrollado únicamente material para aprender castellano.	2
prem68	Si quisieras saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	prem68_hyp0	Existe la posibilidad de medir cuál es el nivel de euskera de cada uno.	0
prem68	Si quisieras saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	prem68_hyp1	El nivel de uso del euskera está disminuyendo últimamente.	1
prem68	Si quisieras saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	prem68_hyp2	Es obligatorio realizar una entrevista presencial para conocer el nivel de euskera de cada persona.	2
prem69	El certificado incluye la identificación del titular de la sede electrónica y se emite mediante un dispositivo seguro o un medio equivalente.	prem69_hyp0	El certificado intenta garantizar la identidad de cada persona.	0
prem69	El certificado incluye la identificación del titular de la sede electrónica y se emite mediante un dispositivo seguro o un medio equivalente.	prem69_hyp1	No existe una única técnica para asegurar la identificación del titular.	1
prem69	El certificado incluye la identificación del titular de la sede electrónica y se emite mediante un dispositivo seguro o un medio equivalente.	prem69_hyp2	El certificado transmite la información del titular en bruto, sin cifrar.	2
prem70	Algo que hace dos semanas te hacía gracia hoy puede estar completamente quemado.	prem70_hyp0	La duración de los chistes es limitada, no es para siempre.	0
prem70	Algo que hace dos semanas te hacía gracia hoy puede estar completamente quemado.	prem70_hyp1	Lo que a un amigo le hace gracia a otro no le gusta.	1
prem70	Algo que hace dos semanas te hacía gracia hoy puede estar completamente quemado.	prem70_hyp2	A la gente le gusta escuchar los mismos chistes una y otra vez.	2
prem71	Cuenta con instalaciones modernas, wifi gratuito en zonas comunes y servicio de seguridad permanente las 24 horas.	prem71_hyp0	Puedes conectarte a Internet si vas a ese lugar.	0
prem71	Cuenta con instalaciones modernas, wifi gratuito en zonas comunes y servicio de seguridad permanente las 24 horas.	prem71_hyp1	Alquilar ese espacio es muy caro.	1
prem71	Cuenta con instalaciones modernas, wifi gratuito en zonas comunes y servicio de seguridad permanente las 24 horas.	prem71_hyp2	La inseguridad es evidente en ese espacio durante la noche.	2
prem72	Hemos pasado un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	prem72_hyp0	Es una película de terror.	0
prem72	Hemos pasado un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	prem72_hyp1	La película 'It follows' es la continuación de la película 'It'.	1
prem72	Hemos pasado un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	prem72_hyp2	El director David Robert Mitchell solo hace comedias.	2
prem73	Los otros 5 edificios tienen dos plantas cada uno; en la planta baja hay módulos industriales, y en la planta superior hay módulos de oficinas.	prem73_hyp0	Los edificios están preparados para uso industrial.	0
prem73	Los otros 5 edificios tienen dos plantas cada uno; en la planta baja hay módulos industriales, y en la planta superior hay módulos de oficinas.	prem73_hyp1	Los edificios son muy modernos.	1
prem73	Los otros 5 edificios tienen dos plantas cada uno; en la planta baja hay módulos industriales, y en la planta superior hay módulos de oficinas.	prem73_hyp2	Todos los edificios tienen una sola planta.	2
prem74	¡A ver si todos los corredores usamos más el euskera de ahora en adelante!	prem74_hyp0	Muchos corredores no utilizan el euskera.	0
prem74	¡A ver si todos los corredores usamos más el euskera de ahora en adelante!	prem74_hyp1	Correr es saludable en general.	1
prem74	¡A ver si todos los corredores usamos más el euskera de ahora en adelante!	prem74_hyp2	Todo aquel que corre también lo hace en euskera.	2
prem75	Todavía tenemos capacidad para influir en la opinión pública.	prem75_hyp0	La opinión pública puede cambiar.	0
prem75	Todavía tenemos capacidad para influir en la opinión pública.	prem75_hyp1	La gente tiene opiniones muy diversas.	1
prem75	Todavía tenemos capacidad para influir en la opinión pública.	prem75_hyp2	La opinión pública es firme.	2
prem76	En la página web Ikasbil hay miles y miles de artículos, textos, vídeos y audios.	prem76_hyp0	No se pueden encontrar textos, videos ni audios en Internet.	0
prem76	En la página web Ikasbil hay miles y miles de artículos, textos, vídeos y audios.	prem76_hyp1	Iskanbil es un conocido sitio web de internet.	1
prem76	En la página web Ikasbil hay miles y miles de artículos, textos, vídeos y audios.	prem76_hyp2	En el sitio web Iskanbil solo hay texto.	2
prem77	En el catálogo de trámites de la sede electrónica encontrará información detallada sobre cada procedimiento, trámite y servicio.	prem77_hyp0	La documentación que explica el trámite y el funcionamiento de los servicios está accesible.	0
prem77	En el catálogo de trámites de la sede electrónica encontrará información detallada sobre cada procedimiento, trámite y servicio.	prem77_hyp1	El acceso a la sede electrónica es muy complejo.	1
prem77	En el catálogo de trámites de la sede electrónica encontrará información detallada sobre cada procedimiento, trámite y servicio.	prem77_hyp2	No se necesita ninguna documentación para aprender los trámites y servicios.	2
prem78	En ese Centro Empresarial de Sondika hay módulos industriales y módulos de oficinas, distribuidos en 5 edificios.	prem78_hyp0	Varias empresas tienen su sede ubicada en Sondika.	0
prem78	En ese Centro Empresarial de Sondika hay módulos industriales y módulos de oficinas, distribuidos en 5 edificios.	prem78_hyp1	El Centro Empresarial de Sondika es uno de los más importantes de Bizkaia.	1
prem78	En ese Centro Empresarial de Sondika hay módulos industriales y módulos de oficinas, distribuidos en 5 edificios.	prem78_hyp2	El Centro Empresarial de Sondika tiene dos edificios.	2
prem79	Somos cinco amigos, y yo soy el más joven.	prem79_hyp0	Hay amigos de diferentes edades en el grupo.	0
prem79	Somos cinco amigos, y yo soy el más joven.	prem79_hyp1	Si quisiéramos jugar al mus, uno de los cinco tendría que quedarse fuera.	1
prem79	Somos cinco amigos, y yo soy el más joven.	prem79_hyp2	Cinco amigos nacimos el mismo día y año.	2
prem80	El juez condenó a seis meses de prisión a cuatro jóvenes del vecindario.	prem80_hyp0	Hay varios jóvenes en el barrio que han recibido condenas de prisión.	0
prem80	El juez condenó a seis meses de prisión a cuatro jóvenes del vecindario.	prem80_hyp1	Como la pena de prisión es inferior a dos años, los cuatro jóvenes no entrarán en la cárcel.	1
prem80	El juez condenó a seis meses de prisión a cuatro jóvenes del vecindario.	prem80_hyp2	El juez absolvió a los cuatro jóvenes del barrio.	2
prem81	La relación de Miren y Andrea fue clandestina desde el principio, porque la pareja estaba fuera de la normativa.	prem81_hyp0	Miren y Andrea tienen una relación sentimental.	0
prem81	La relación de Miren y Andrea fue clandestina desde el principio, porque la pareja estaba fuera de la normativa.	prem81_hyp1	Las relaciones homosexuales deben vivirse con normalidad.	1
prem81	La relación de Miren y Andrea fue clandestina desde el principio, porque la pareja estaba fuera de la normativa.	prem81_hyp2	La relación entre Miren y Andrea fue completamente normal.	2
prem82	Al ser un festival internacional, también hay propuestas del exterior, aunque predomina la presencia de grupos vascos.	prem82_hyp0	Grupos internacionales tocan en este festival.	0
prem82	Al ser un festival internacional, también hay propuestas del exterior, aunque predomina la presencia de grupos vascos.	prem82_hyp1	Los festivales son oportunidades incomparables para vivir la música en directo.	1
prem82	Al ser un festival internacional, también hay propuestas del exterior, aunque predomina la presencia de grupos vascos.	prem82_hyp2	En este festival tocó solamente un grupo vasco.	2
prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu ha organizado una marcha regulada para el sábado 20 de octubre.	prem83_hyp0	El Grupo Montañero Santutxu suele organizar excursiones de montaña.	0
prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu ha organizado una marcha regulada para el sábado 20 de octubre.	prem83_hyp1	Mucha gente acude a las excursiones del Grupo Montañero Santutxu.	1
prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu ha organizado una marcha regulada para el sábado 20 de octubre.	prem83_hyp2	El Grupo Montañero Santutxu se formó el año pasado.	2
prem84	Son canciones con letras y arreglos elaborados que trabajan el estilo R 'N' R y el rock sureño.	prem84_hyp0	Se puede decir que el estilo principal de las canciones que componen el disco es rock.	0
prem84	Son canciones con letras y arreglos elaborados que trabajan el estilo R 'N' R y el rock sureño.	prem84_hyp1	Las guitarras predominan en las canciones de rock del sur.	1
prem84	Son canciones con letras y arreglos elaborados que trabajan el estilo R 'N' R y el rock sureño.	prem84_hyp2	Todas las canciones del disco son instrumentales.	2
prem85	Un padre toma fotos de los niños y prepara una invitación especial para repartir a 60 niños.	prem85_hyp0	Los niños recibirán una invitación especial.	0
prem85	Un padre toma fotos de los niños y prepara una invitación especial para repartir a 60 niños.	prem85_hyp1	Los niños siempre salen bien en las fotos.	1
prem85	Un padre toma fotos de los niños y prepara una invitación especial para repartir a 60 niños.	prem85_hyp2	Los niños han sacado una foto a uno de los padres.	2
prem86	La Ertzaintza identificó y detuvo a once personas durante los disturbios.	prem86_hyp0	La Ertzaintza detuvo a muchas personas.	0
prem86	La Ertzaintza identificó y detuvo a once personas durante los disturbios.	prem86_hyp1	Mucha gente detenida quedará libre.	1
prem86	La Ertzaintza identificó y detuvo a once personas durante los disturbios.	prem86_hyp2	La Ertzaintza detuvo a todas las personas que participaron en los disturbios.	2
prem87	Antes de ser músico o escritor, Xabier Lete fue actor de teatro.	prem87_hyp0	Xabier Lete fue un artista que se desenvolvió en diversos campos.	0
prem87	Antes de ser músico o escritor, Xabier Lete fue actor de teatro.	prem87_hyp1	La voz de Xabier Lete era muy agradable.	1
prem87	Antes de ser músico o escritor, Xabier Lete fue actor de teatro.	prem87_hyp2	Xabier Lete no cultivó ninguna disciplina artística hasta que empezó a cantar.	2
prem88	El último día, cuando solo faltaban 3 kilómetros para llegar a Logroño, conocí a la hija de María la de los Higos.	prem88_hyp0	Pasé varios días en el camino a Logroño.	0
prem88	El último día, cuando solo faltaban 3 kilómetros para llegar a Logroño, conocí a la hija de María la de los Higos.	prem88_hyp1	La hija de María de los Higos es muy amable.	1
prem88	El último día, cuando solo faltaban 3 kilómetros para llegar a Logroño, conocí a la hija de María la de los Higos.	prem88_hyp2	Todos los hijos de María de los Higos eran varones.	2
prem89	Bien sabemos que yo no soy un pájaro como él y que él tampoco nació para estar atado a un lugar.	prem89_hyp0	La naturaleza de ambos es muy diferente.	0
prem89	Bien sabemos que yo no soy un pájaro como él y que él tampoco nació para estar atado a un lugar.	prem89_hyp1	Hay diferentes tipos de personalidades, y una no es mejor que otra.	1
prem89	Bien sabemos que yo no soy un pájaro como él y que él tampoco nació para estar atado a un lugar.	prem89_hyp2	Prefiere quedarse en casa antes que andar viajando por ahí.	2
prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 de octubre	prem90_hyp0	El aniversario de la Oficina de Ocupación se celebra en otoño.	0
prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 de octubre	prem90_hyp1	El próximo año celebrarán el aniversario de la Oficina de Ocupación en San Sebastián.	1
prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 de octubre	prem90_hyp2	El año pasado celebraron el cuarto aniversario de la Oficina de Ocupación.	2
prem91	Por decisión de los padres o tutores, el euskera será el idioma que utilizarán los participantes	prem91_hyp0	Los padres y tutores han decidido que los participantes hablarán en euskera.	0
prem91	Por decisión de los padres o tutores, el euskera será el idioma que utilizarán los participantes	prem91_hyp1	Los padres y tutores han decidido hablar en euskera con los niños.	1
prem91	Por decisión de los padres o tutores, el euskera será el idioma que utilizarán los participantes	prem91_hyp2	Los participantes han decidido que los padres y tutores hablarán en euskera.	2
prem92	Lagun Aro ha colocado avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	prem92_hyp0	Los avisos colocados por el amigo Aro en la sucursal de Benta Berri de Antiguo estaban escritos en castellano.	0
prem92	Lagun Aro ha colocado avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	prem92_hyp1	Las notas que puso el amigo Aro en la sucursal de Benta Berri de Antiguo estaban bien escritas.	1
prem92	Lagun Aro ha colocado avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	prem92_hyp2	Los avisos colocados por el amigo Aro en la sucursal de Benta Berri de Antiguo estaban escritos en inglés.	2
prem93	Se han recibido denuncias de torturas de todas las policías, incluida la Ertzaintza.	prem93_hyp0	Han denunciado que la Ertzaintza también ha practicado torturas.	0
prem93	Se han recibido denuncias de torturas de todas las policías, incluida la Ertzaintza.	prem93_hyp1	La Ertzaintza ha denunciado casos de tortura policial.	1
prem93	Se han recibido denuncias de torturas de todas las policías, incluida la Ertzaintza.	prem93_hyp2	La Ertzaintza queda libre de acusaciones de tortura.	2
prem94	Mi hermana ha querido recuperar la receta de la abuela Jesusa para hacer magdalenas.	prem94_hyp0	La abuela Jesusa tenía la receta para hacer magdalenas.	0
prem94	Mi hermana ha querido recuperar la receta de la abuela Jesusa para hacer magdalenas.	prem94_hyp1	A mi hermana solo le gustan las magdalenas que hace la Abuela Jesusa.	1
prem94	Mi hermana ha querido recuperar la receta de la abuela Jesusa para hacer magdalenas.	prem94_hyp2	La abuela Jesusa ha querido recuperar la receta de mi hermana para hacer magdalenas.	2
prem95	No se requiere identificación presencial para activar y emitir el BAK: se realiza a través de Internet.	prem95_hyp0	Puedes solicitar por Internet que te activen y envíen la BAK.	0
prem95	No se requiere identificación presencial para activar y emitir el BAK: se realiza a través de Internet.	prem95_hyp1	Puedes solicitar la anulación de tu BAK a través de Internet.	1
prem95	No se requiere identificación presencial para activar y emitir el BAK: se realiza a través de Internet.	prem95_hyp2	Debes solicitar por Internet que te activen y envíen la BAK.	2
prem96	Solo he podido guardar tres fotos.	prem96_hyp0	No he tenido la oportunidad de guardar las cuatro fotos.	0
prem96	Solo he podido guardar tres fotos.	prem96_hyp1	Tenía guardadas cuatro fotografías.	1
prem96	Solo he podido guardar tres fotos.	prem96_hyp2	Solo tengo guardadas cuatro fotografías.	2
prem97	El sábado, 31 de octubre, recibimos una invitación para ir a ver una película del Festival de Cine de Terror.	prem97_hyp0	Nos invitaron a ver una película del Festival de Cine de Terror.	0
prem97	El sábado, 31 de octubre, recibimos una invitación para ir a ver una película del Festival de Cine de Terror.	prem97_hyp1	Fuimos a ver una película del Festival de Cine de Terror.	1
prem97	El sábado, 31 de octubre, recibimos una invitación para ir a ver una película del Festival de Cine de Terror.	prem97_hyp2	Nos invitaron a participar en una película del Festival de Cine de Terror.	2
prem98	Caja Laboral ha vuelto a colocar a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	prem98_hyp0	El empleado que ayuda a hacer la declaración de la renta en la sucursal de Caja Laboral de la calle Matia de El Antiguo es exclusivamente castellanoparlante.	0
prem98	Caja Laboral ha vuelto a colocar a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	prem98_hyp1	Los empleados de la sucursal de Caja Laboral en la calle Matia de El Antiguo hablan solamente en castellano.	1
prem98	Caja Laboral ha vuelto a colocar a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	prem98_hyp2	Los empleados de la sucursal de Caja Laboral en la calle Matia de El Antiguo hablan solamente en euskera.	2
prem99	El humor entre las enfermeras hace que todo sea más llevadero.	prem99_hyp0	Si las enfermeras bromean entre ellas, todo se lleva mejor.	0
prem99	El humor entre las enfermeras hace que todo sea más llevadero.	prem99_hyp1	Que las enfermeras estén de buen humor ayuda mucho a los pacientes.	1
prem99	El humor entre las enfermeras hace que todo sea más llevadero.	prem99_hyp2	Las enfermeras tienen prohibido usar el humor.	2
prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido ha puesto de manifiesto y ha sacado a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, ha denunciado el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	prem100_hyp0	Lo ocurrido ha dejado claro que, además de los daños causados por la pandemia, la Unión Europea es débil y no es líder mundial en innovación tecnológica e industrial.	0
prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido ha puesto de manifiesto y ha sacado a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, ha denunciado el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	prem100_hyp1	Lo ocurrido ha dejado claro que, debido a los daños causados por la pandemia, la Unión Europea debe recuperar el liderazgo en innovación tecnológica e industrial en el mundo.	1
prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido ha puesto de manifiesto y ha sacado a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, ha denunciado el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	prem100_hyp2	Lo ocurrido ha dejado claro que, además de los daños causados por la pandemia, la Unión Europea es débil pero es líder mundial en innovación tecnológica e industrial.	2
prem101	Las personas que no obtienen plaza entran en la lista de espera, en el mismo orden del sorteo.	prem101_hyp0	Si no consigues plaza, entrarás en la lista de espera, manteniendo el orden del sorteo.	0
prem101	Las personas que no obtienen plaza entran en la lista de espera, en el mismo orden del sorteo.	prem101_hyp1	Las personas que no obtienen plaza tienen la oportunidad de participar en un sorteo.	1
prem101	Las personas que no obtienen plaza entran en la lista de espera, en el mismo orden del sorteo.	prem101_hyp2	Si no consigues plaza, entrarás en un sorteo para determinar el orden en la lista de espera.	2
prem102	Si no nos representamos, seremos representados.	prem102_hyp0	Si no nos imaginamos a nosotros mismos, otros nos imaginarán.	0
prem102	Si no nos representamos, seremos representados.	prem102_hyp1	Si no nos hacemos visibles, proliferarán las opiniones erróneas sobre nosotros.	1
prem102	Si no nos representamos, seremos representados.	prem102_hyp2	Si no nos imaginamos, la representación sobre nosotros dejará de existir.	2
prem103	El Gobierno Vasco ha subrayado que en 2003 comenzó a implementar el Protocolo de Prevención de Malos Tratos de la Ertzaintza para reforzar la garantía legal de los detenidos.	prem103_hyp0	El Protocolo de Prevención de Malos Tratos de la Ertzaintza está en vigor desde 2003 para garantizar los derechos de los detenidos, según el Gobierno Vasco.	0
prem103	El Gobierno Vasco ha subrayado que en 2003 comenzó a implementar el Protocolo de Prevención de Malos Tratos de la Ertzaintza para reforzar la garantía legal de los detenidos.	prem103_hyp1	El Gobierno Vasco comenzó a elaborar el Protocolo de Prevención de Malos Tratos de la Ertzaintza en enero de 2003 para reforzar la garantía legal de los detenidos.	1
prem103	El Gobierno Vasco ha subrayado que en 2003 comenzó a implementar el Protocolo de Prevención de Malos Tratos de la Ertzaintza para reforzar la garantía legal de los detenidos.	prem103_hyp2	Según el Gobierno Vasco, la Ertzaintza comenzó a implementar el Protocolo de Prevención de Malos Tratos en 2003 para agilizar el proceso de liberación de presos.	2
prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relaciones afectivo-sexuales construidas sobre el amor romántico son su manifestación.	prem104_hyp0	Las relaciones afectivo-sexuales construidas sobre el amor romántico demuestran que la influencia del heteropatriarcado está presente en todas partes.	0
prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relaciones afectivo-sexuales construidas sobre el amor romántico son su manifestación.	prem104_hyp1	Hay que tener en cuenta lo que expresan las relaciones afectivo-sexuales construidas sobre el amor romántico.	1
prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relaciones afectivo-sexuales construidas sobre el amor romántico son su manifestación.	prem104_hyp2	Las relaciones afectivo-sexuales construidas en el amor romántico están acostumbradas a luchar contra el heteropatriarcado.	2
prem105	Ha sido el primer libro que he leído en ebook y me ha gustado la experiencia	prem105_hyp0	Este es el único libro que he leído en formato ebook y fue una experiencia agradable.	0
prem105	Ha sido el primer libro que he leído en ebook y me ha gustado la experiencia	prem105_hyp1	No esperaba que el primer libro que leería en ebook fuera una experiencia tan bonita.	1
prem105	Ha sido el primer libro que he leído en ebook y me ha gustado la experiencia	prem105_hyp2	Aunque ya había leído un libro en formato ebook, me ha gustado la experiencia.	2
prem106	El trabajo de masterización ha estado nuevamente a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres.	prem106_hyp0	Andy Hippy Baldwin del estudio Metropolis de Londres ha vuelto a colaborar en el trabajo de masterización.	0
prem106	El trabajo de masterización ha estado nuevamente a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres.	prem106_hyp1	Andy Hippy Baldwin ha realizado todo el trabajo de masterización en el estudio Metropolis de Londres.	1
prem106	El trabajo de masterización ha estado nuevamente a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres.	prem106_hyp2	Por primera vez, Andy Hippy Baldwin ha realizado el trabajo de masterización en el estudio Metropolis de Londres.	2
prem107	El 4 de diciembre de 2018 modificó el nombre y objeto social de la sociedad, con el fin de ampliar su ámbito de actuación a la Margen Izquierda y al Txorierri.	prem107_hyp0	A finales del año 2018 se modificaron el nombre y el objeto social de la sociedad, con el fin de ofrecer sus actividades también en la Margen Izquierda y en el Txorierri.	0
prem107	El 4 de diciembre de 2018 modificó el nombre y objeto social de la sociedad, con el fin de ampliar su ámbito de actuación a la Margen Izquierda y al Txorierri.	prem107_hyp1	En el año 2018, además de cambiar el nombre y el objeto social de la sociedad, también modificó el tipo de actividad.	1
prem107	El 4 de diciembre de 2018 modificó el nombre y objeto social de la sociedad, con el fin de ampliar su ámbito de actuación a la Margen Izquierda y al Txorierri.	prem107_hyp2	El 4 de diciembre de 2018 modificó el nombre y objeto social de la sociedad, con el propósito de extender su ámbito de actividad a todas las áreas de Bilbao.	2
prem108	Esta entrega de premios tiene como objetivo poner en valor la traducción realizada desde el euskera.	prem108_hyp0	El objetivo de esta entrega de premios es exaltar el valor de las traducciones realizadas desde el euskera.	0
prem108	Esta entrega de premios tiene como objetivo poner en valor la traducción realizada desde el euskera.	prem108_hyp1	El único objetivo de esta entrega de premios es poner en valor la traducción realizada desde el euskera.	1
