ann_id	change_type	prem_id	premise	hypothesis	label
1	berridazketa	prem57	"El grupo Solte preparó un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	El grupo musical Solte utiliza ritmos intensos, como lo demuestra su canción 'Mundo transformado'.	1
1	berridazketa	prem57	"El grupo Solte preparó un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	'IXA' es el primer disco del grupo musical Solte.	2
1	berridazketa	prem57	"El grupo Solte preparó un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	El último disco del grupo Solte es 'IXA'.	0
5	dialectal	prem58	Mucho trabajadore no saben questá bien y questá mal, no saben cómo actuar.	Distinguir entre el bien y el mal no es fácil para muchos trabajadores.	0
5	dialectal	prem58	Mucho trabajadore no saben questá bien y questá mal, no saben cómo actuar.	Los trabajadores no tienen dudas, siempre saben cómo deben actuar.	2
5	dialectal	prem58	Mucho trabajadore no saben questá bien y questá mal, no saben cómo actuar.	A los trabajadores les afecta mucho no saber cómo actuar.	1
5	dialectal	prem59	Conocimo un lugá recomendable el fin de semana pasao. E un pequeño conjunto de casa creado en ambiente familiá y con un toque sudamericano.	El pequeño conjunto de casas que conocí el fin de semana pasado me lo recomendó mi tía, está creado en un ambiente familiar y tiene un toque sudamericano.	1
5	dialectal	prem59	Conocimo un lugá recomendable el fin de semana pasao. E un pequeño conjunto de casa creado en ambiente familiá y con un toque sudamericano.	El fin de semana pasado estuvimos en un pequeño conjunto de casas que tiene un toque sudamericano.	0
5	dialectal	prem59	Conocimo un lugá recomendable el fin de semana pasao. E un pequeño conjunto de casa creado en ambiente familiá y con un toque sudamericano.	El pequeño conjunto de casas que conocimos el fin de semana pasado no es recomendable.	2
5	dialectal	prem60	Lo premiaos recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicao en la revista BERTON de Mahatserri.	Los cómics premiados serán publicados en la revista BERTON de Mahatsarri.	2
5	dialectal	prem60	Lo premiaos recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicao en la revista BERTON de Mahatserri.	Los premiados ganarán material de informática y dibujo.	0
5	dialectal	prem60	Lo premiaos recibirán diversos materiales de informática y dibujo, y el cómic ganador será publicao en la revista BERTON de Mahatserri.	Cada participante podrá presentar un solo cómic.	1
5	dialectal	prem61	El grupo Zea Mays lanzará su octavo trabajo, titulao 'Haro', el 3 de noviembre	El grupo Zea Mays está formado por cinco miembros.	1
5	dialectal	prem61	El grupo Zea Mays lanzará su octavo trabajo, titulao 'Haro', el 3 de noviembre	El grupo Zea Mays no ha publicado ni un solo disco.	2
5	dialectal	prem61	El grupo Zea Mays lanzará su octavo trabajo, titulao 'Haro', el 3 de noviembre	El grupo Zea Mays publicará un nuevo disco.	0
5	dialectal	prem62	La mihma tripulación de pehcadore ganó la primera bandera de la Concha pa Orio.	Orio consiguió la primera bandera de la Concha.	0
5	dialectal	prem62	La mihma tripulación de pehcadore ganó la primera bandera de la Concha pa Orio.	Hondarribia ganó la primera bandera de la Concha.	2
5	dialectal	prem62	La mihma tripulación de pehcadore ganó la primera bandera de la Concha pa Orio.	La tripulación de Orio suele vestir de amarillo.	1
1	berridazketa	prem63	Acabo de estar en Roma con mis hijos.	Mis hijos me quieren mucho.	1
1	berridazketa	prem63	Acabo de estar en Roma con mis hijos.	He estado en Italia hace poco.	0
1	berridazketa	prem63	Acabo de estar en Roma con mis hijos.	Nunca he estado en Italia.	2
5	dialectal	prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigía por Xabier Lete, fue llevá a escena en 1982."	Xabier Lete no escribió obras de teatro.	2
5	dialectal	prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigía por Xabier Lete, fue llevá a escena en 1982."	Gabon Txirrita es el nombre de una obra de teatro.	0
5	dialectal	prem64	"La obra de teatro ""Gabon, Txirrita"", escrita y dirigía por Xabier Lete, fue llevá a escena en 1982."	Xabier Lete era un excelente cantante.	1
5	dialectal	prem65	"Recientemente ehtrenó ""Orm en el Reino de la Nieve"", y próximamente ehtrenará ""La película de Lego Batman""."	ORM será la última película que se proyectará en el Reino de las Nieves.	2
5	dialectal	prem65	"Recientemente ehtrenó ""Orm en el Reino de la Nieve"", y próximamente ehtrenará ""La película de Lego Batman""."	Las películas de animación suelen ser dobladas al euskera.	0
5	dialectal	prem65	"Recientemente ehtrenó ""Orm en el Reino de la Nieve"", y próximamente ehtrenará ""La película de Lego Batman""."	Cada vez menos gente va al cine.	1
5	dialectal	prem66	Amazon ofrece inteligencia artificial pa ehcuela, la nube y Alexa echo dot y Alexa echo plu.	No hay productos de inteligencia artificial dirigidos a las escuelas.	2
5	dialectal	prem66	Amazon ofrece inteligencia artificial pa ehcuela, la nube y Alexa echo dot y Alexa echo plu.	Amazon tiene muchos productos relacionados con la inteligencia artificial.	0
5	dialectal	prem66	Amazon ofrece inteligencia artificial pa ehcuela, la nube y Alexa echo dot y Alexa echo plu.	Los productos de Amazon suelen ser baratos.	1
5	dialectal	prem67	Pa una primera aproximación al euhkera, resulta interesante el método daprendizaje del euhkera publicao en su día por la Universidad de Deuhto.	La Universidad de Deusto ha desarrollado un método para aprender euskera.	0
5	dialectal	prem67	Pa una primera aproximación al euhkera, resulta interesante el método daprendizaje del euhkera publicao en su día por la Universidad de Deuhto.	La Universidad de Deusto tiene varias escuelas y facultades.	1
5	dialectal	prem67	Pa una primera aproximación al euhkera, resulta interesante el método daprendizaje del euhkera publicao en su día por la Universidad de Deuhto.	La Universidad de Deusto ha desarrollado únicamente material para aprender castellano.	2
1	dialectal	prem68	Si querés saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	Existe la posibilidad de medir cuál es el nivel de euskera de cada uno.	0
1	dialectal	prem68	Si querés saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	El nivel de uso del euskera está disminuyendo últimamente.	1
1	dialectal	prem68	Si querés saber cuál es tu nivel de euskera, la red también te ofrece esa posibilidad.	Es obligatorio realizar una entrevista presencial para conocer el nivel de euskera de cada persona.	2
5	dialectal	prem69	El certificao incluye la identificación del titular de la sede eletrónica y se emite mediante un dihpositivo seguro o un medio equivalente.	No existe una única técnica para asegurar la identificación del titular.	1
5	dialectal	prem69	El certificao incluye la identificación del titular de la sede eletrónica y se emite mediante un dihpositivo seguro o un medio equivalente.	El certificado transmite la información del titular en bruto, sin cifrar.	2
5	dialectal	prem69	El certificao incluye la identificación del titular de la sede eletrónica y se emite mediante un dihpositivo seguro o un medio equivalente.	El certificado intenta garantizar la identidad de cada persona.	0
5	dialectal	prem70	Algo que hace do semana te hacía gracia hoy puede ehtá completamente quemao.	Lo que a un amigo le hace gracia a otro no le gusta.	1
5	dialectal	prem70	Algo que hace do semana te hacía gracia hoy puede ehtá completamente quemao.	A la gente le gusta escuchar los mismos chistes una y otra vez.	2
5	dialectal	prem70	Algo que hace do semana te hacía gracia hoy puede ehtá completamente quemao.	La duración de los chistes es limitada, no es para siempre.	0
5	dialectal	prem71	Cuenta con ihtalaciones modehnas, wifi gratuito en zona comune y servicio de seguridad permanente la 24 hora.	Puedes conectarte a Internet si vas a ese lugar.	0
5	dialectal	prem71	Cuenta con ihtalaciones modehnas, wifi gratuito en zona comune y servicio de seguridad permanente la 24 hora.	La inseguridad es evidente en ese espacio durante la noche.	2
5	dialectal	prem71	Cuenta con ihtalaciones modehnas, wifi gratuito en zona comune y servicio de seguridad permanente la 24 hora.	Alquilar ese espacio es muy caro.	1
1	berridazketa	prem72	Pasamos un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	La película 'It follows' es la continuación de la película 'It'.	1
1	berridazketa	prem72	Pasamos un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	Es una película de terror.	0
1	berridazketa	prem72	Pasamos un poco de miedo este mes con la película 'It Follows' dirigida por David Robert Mitchell.	El director David Robert Mitchell solo hace comedias.	2
5	dialectal	prem73	Lo otro 5 edificio tienen do planta ca uno; en la planta baja hay módulo industriale, y en la planta superior hay módulo doficina.	Los edificios están preparados para uso industrial.	0
5	dialectal	prem73	Lo otro 5 edificio tienen do planta ca uno; en la planta baja hay módulo industriale, y en la planta superior hay módulo doficina.	Todos los edificios tienen una sola planta.	2
5	dialectal	prem73	Lo otro 5 edificio tienen do planta ca uno; en la planta baja hay módulo industriale, y en la planta superior hay módulo doficina.	Los edificios son muy modernos.	1
5	dialectal	prem74	¡A ve si to lo corredore usamo má el euhkera dahora en adelante!	Todo aquel que corre también lo hace en euskera.	2
5	dialectal	prem74	¡A ve si to lo corredore usamo má el euhkera dahora en adelante!	Muchos corredores no utilizan el euskera.	0
5	dialectal	prem74	¡A ve si to lo corredore usamo má el euhkera dahora en adelante!	Correr es saludable en general.	1
5	dialectal	prem75	Todavía tenemo capacida pa influir en la opinión pública.	La opinión pública es firme.	2
5	dialectal	prem75	Todavía tenemo capacida pa influir en la opinión pública.	La opinión pública puede cambiar.	0
5	dialectal	prem75	Todavía tenemo capacida pa influir en la opinión pública.	La gente tiene opiniones muy diversas.	1
5	dialectal	prem76	En la página we Ikasbil hay mile y mile dartículo, tehto, vídeo y audio.	En el sitio web Iskanbil solo hay texto.	2
5	dialectal	prem76	En la página we Ikasbil hay mile y mile dartículo, tehto, vídeo y audio.	Iskanbil es un conocido sitio web de internet.	1
5	dialectal	prem76	En la página we Ikasbil hay mile y mile dartículo, tehto, vídeo y audio.	No se pueden encontrar textos, videos ni audios en Internet.	0
5	dialectal	prem77	En el catálogo de trámite de la sede electrónica encontrará información detallá sobre cá procedimiento, trámite y servicio.	No se necesita ninguna documentación para aprender los trámites y servicios.	2
5	dialectal	prem77	En el catálogo de trámite de la sede electrónica encontrará información detallá sobre cá procedimiento, trámite y servicio.	El acceso a la sede electrónica es muy complejo.	1
5	dialectal	prem77	En el catálogo de trámite de la sede electrónica encontrará información detallá sobre cá procedimiento, trámite y servicio.	La documentación que explica el trámite y el funcionamiento de los servicios está accesible.	0
5	dialectal	prem78	En ese Centro Empresaria de Sondika hay módulo industriale y módulo doficina, distribuido en 5 edificio.	Varias empresas tienen su sede ubicada en Sondika.	0
5	dialectal	prem78	En ese Centro Empresaria de Sondika hay módulo industriale y módulo doficina, distribuido en 5 edificio.	El Centro Empresarial de Sondika tiene dos edificios.	2
5	dialectal	prem78	En ese Centro Empresaria de Sondika hay módulo industriale y módulo doficina, distribuido en 5 edificio.	El Centro Empresarial de Sondika es uno de los más importantes de Bizkaia.	1
5	dialectal	prem79	Somo cinco amigo, y yo soy el má joven.	Hay amigos de diferentes edades en el grupo.	0
5	dialectal	prem79	Somo cinco amigo, y yo soy el má joven.	Cinco amigos nacimos el mismo día y año.	2
5	dialectal	prem79	Somo cinco amigo, y yo soy el má joven.	Si quisiéramos jugar al mus, uno de los cinco tendría que quedarse fuera.	1
5	dialectal	prem80	El jué condenó a sei mese de prisión a cuatro jóvene del vecindario.	El juez absolvió a los cuatro jóvenes del barrio.	2
5	dialectal	prem80	El jué condenó a sei mese de prisión a cuatro jóvene del vecindario.	Como la pena de prisión es inferior a dos años, los cuatro jóvenes no entrarán en la cárcel.	1
5	dialectal	prem80	El jué condenó a sei mese de prisión a cuatro jóvene del vecindario.	Hay varios jóvenes en el barrio que han recibido condenas de prisión.	0
5	dialectal	prem81	La relación de Miren y Andrea fue clandehtina dehdel principio, porque la pareja ehtaba fuera de la normativa.	La relación entre Miren y Andrea fue completamente normal.	2
5	dialectal	prem81	La relación de Miren y Andrea fue clandehtina dehdel principio, porque la pareja ehtaba fuera de la normativa.	Las relaciones homosexuales deben vivirse con normalidad.	1
5	dialectal	prem81	La relación de Miren y Andrea fue clandehtina dehdel principio, porque la pareja ehtaba fuera de la normativa.	Miren y Andrea tienen una relación sentimental.	0
5	dialectal	prem82	Al ser un festiva internacioná, también hay propuehtas del ehterior, aunque predomina la presencia de grupo vahco.	Los festivales son oportunidades incomparables para vivir la música en directo.	1
5	dialectal	prem82	Al ser un festiva internacioná, también hay propuehtas del ehterior, aunque predomina la presencia de grupo vahco.	En este festival tocó solamente un grupo vasco.	2
5	dialectal	prem82	Al ser un festiva internacioná, también hay propuehtas del ehterior, aunque predomina la presencia de grupo vahco.	Grupos internacionales tocan en este festival.	0
1	berridazketa	prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu organizó una marcha regulada para el sábado 20 de octubre.	El Grupo Montañero Santutxu suele organizar excursiones de montaña.	0
1	berridazketa	prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu organizó una marcha regulada para el sábado 20 de octubre.	Mucha gente acude a las excursiones del Grupo Montañero Santutxu.	1
1	berridazketa	prem83	Por tercer año consecutivo, el Grupo Montañero Santutxu organizó una marcha regulada para el sábado 20 de octubre.	El Grupo Montañero Santutxu se formó el año pasado.	2
5	dialectal	prem84	Son cancione con letra y arreglo elaborao que trabajan el ehtilo R 'N' R y el ro sureño.	Todas las canciones del disco son instrumentales.	2
5	dialectal	prem84	Son cancione con letra y arreglo elaborao que trabajan el ehtilo R 'N' R y el ro sureño.	Las guitarras predominan en las canciones de rock del sur.	1
5	dialectal	prem84	Son cancione con letra y arreglo elaborao que trabajan el ehtilo R 'N' R y el ro sureño.	Se puede decir que el estilo principal de las canciones que componen el disco es rock.	0
5	dialectal	prem85	Un padre toma foto de lo niño y prepara una invitación ehpecia pa reparti a 60 niño.	Los niños han sacado una foto a uno de los padres.	2
5	dialectal	prem85	Un padre toma foto de lo niño y prepara una invitación ehpecia pa reparti a 60 niño.	Los niños siempre salen bien en las fotos.	1
5	dialectal	prem85	Un padre toma foto de lo niño y prepara una invitación ehpecia pa reparti a 60 niño.	Los niños recibirán una invitación especial.	0
5	dialectal	prem86	La Erchancha identificó y detuvo a once persona durante lo dihturbio.	Mucha gente detenida quedará libre.	1
5	dialectal	prem86	La Erchancha identificó y detuvo a once persona durante lo dihturbio.	La Ertzaintza detuvo a todas las personas que participaron en los disturbios.	2
5	dialectal	prem86	La Erchancha identificó y detuvo a once persona durante lo dihturbio.	La Ertzaintza detuvo a muchas personas.	0
5	dialectal	prem87	Ante de ser músico o ehcritor, Xabier Lete fue ahtó de teatro.	Xabier Lete fue un artista que se desenvolvió en diversos campos.	0
5	dialectal	prem87	Ante de ser músico o ehcritor, Xabier Lete fue ahtó de teatro.	Xabier Lete no cultivó ninguna disciplina artística hasta que empezó a cantar.	2
5	dialectal	prem87	Ante de ser músico o ehcritor, Xabier Lete fue ahtó de teatro.	La voz de Xabier Lete era muy agradable.	1
5	dialectal	prem88	El último día, cuando solo faltaban 3 kilómetro pa llegá a Logroño, conocí a la hija de María la de lo Higo.	Todos los hijos de María de los Higos eran varones.	2
5	dialectal	prem88	El último día, cuando solo faltaban 3 kilómetro pa llegá a Logroño, conocí a la hija de María la de lo Higo.	La hija de María de los Higos es muy amable.	1
5	dialectal	prem88	El último día, cuando solo faltaban 3 kilómetro pa llegá a Logroño, conocí a la hija de María la de lo Higo.	Pasé varios días en el camino a Logroño.	0
5	dialectal	prem89	Bien sabemo que yo no soy un pájaro como él y que él tampoco nació pa está atao a un luga.	Prefiere quedarse en casa antes que andar viajando por ahí.	2
5	dialectal	prem89	Bien sabemo que yo no soy un pájaro como él y que él tampoco nació pa está atao a un luga.	Hay diferentes tipos de personalidades, y una no es mejor que otra.	1
5	dialectal	prem89	Bien sabemo que yo no soy un pájaro como él y que él tampoco nació pa está atao a un luga.	La naturaleza de ambos es muy diferente.	0
5	dialectal	prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 doctubre	El próximo año celebrarán el aniversario de la Oficina de Ocupación en San Sebastián.	1
5	dialectal	prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 doctubre	El año pasado celebraron el cuarto aniversario de la Oficina de Ocupación.	2
5	dialectal	prem90	Celebrarán el cuarto aniversario de la Oficina de Ocupación el 20 doctubre	El aniversario de la Oficina de Ocupación se celebra en otoño.	0
5	dialectal	prem91	Por decisión de lo padre o tutore, el euhkera será el idioma que utilizarán lo participante	Los participantes han decidido que los padres y tutores hablarán en euskera.	2
5	dialectal	prem91	Por decisión de lo padre o tutore, el euhkera será el idioma que utilizarán lo participante	Los padres y tutores han decidido que los participantes hablarán en euskera.	0
5	dialectal	prem91	Por decisión de lo padre o tutore, el euhkera será el idioma que utilizarán lo participante	Los padres y tutores han decidido hablar en euskera con los niños.	1
1	berridazketa	prem92	Lagun Aro colocó avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	Los avisos colocados por el amigo Aro en la sucursal de Benta Berri de Antiguo estaban escritos en inglés.	2
1	berridazketa	prem92	Lagun Aro colocó avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	Las notas que puso el amigo Aro en la sucursal de Benta Berri de Antiguo estaban bien escritas.	1
1	berridazketa	prem92	Lagun Aro colocó avisos escritos únicamente en castellano a ambos lados de la puerta en la sucursal de Benta Berri de Antiguo.	Los avisos colocados por el amigo Aro en la sucursal de Benta Berri de Antiguo estaban escritos en castellano.	0
1	berridazketa	prem93	Se recibieron denuncias de torturas de todas las policías, incluida la Ertzaintza.	La Ertzaintza queda libre de acusaciones de tortura.	2
1	berridazketa	prem93	Se recibieron denuncias de torturas de todas las policías, incluida la Ertzaintza.	La Ertzaintza ha denunciado casos de tortura policial.	1
1	berridazketa	prem93	Se recibieron denuncias de torturas de todas las policías, incluida la Ertzaintza.	Han denunciado que la Ertzaintza también ha practicado torturas.	0
1	berridazketa	prem94	Mi hermana quiso recuperar la receta de la abuela Jesusa para hacer magdalenas.	La abuela Jesusa tenía la receta para hacer magdalenas.	0
1	berridazketa	prem94	Mi hermana quiso recuperar la receta de la abuela Jesusa para hacer magdalenas.	La abuela Jesusa ha querido recuperar la receta de mi hermana para hacer magdalenas.	2
1	berridazketa	prem94	Mi hermana quiso recuperar la receta de la abuela Jesusa para hacer magdalenas.	A mi hermana solo le gustan las magdalenas que hace la Abuela Jesusa.	1
5	dialectal	prem95	No se requiere identificación presencia pa activá y emití el BAK: se realiza a travé dInternet.	Puedes solicitar por Internet que te activen y envíen la BAK.	0
5	dialectal	prem95	No se requiere identificación presencia pa activá y emití el BAK: se realiza a travé dInternet.	Debes solicitar por Internet que te activen y envíen la BAK.	2
5	dialectal	prem95	No se requiere identificación presencia pa activá y emití el BAK: se realiza a travé dInternet.	Puedes solicitar la anulación de tu BAK a través de Internet.	1
1	dialectal	prem96	Solo pude guardar tres fotos.	Solo tengo guardadas cuatro fotografías.	2
1	dialectal	prem96	Solo pude guardar tres fotos.	Tenía guardadas cuatro fotografías.	1
1	dialectal	prem96	Solo pude guardar tres fotos.	No he tenido la oportunidad de guardar las cuatro fotos.	0
5	dialectal	prem97	El sábado, 31 doctubre, recibimo una invitación pa i a ve una película del Fehtiva de Cine de Terró.	Nos invitaron a participar en una película del Festival de Cine de Terror.	2
5	dialectal	prem97	El sábado, 31 doctubre, recibimo una invitación pa i a ve una película del Fehtiva de Cine de Terró.	Fuimos a ver una película del Festival de Cine de Terror.	1
5	dialectal	prem97	El sábado, 31 doctubre, recibimo una invitación pa i a ve una película del Fehtiva de Cine de Terró.	Nos invitaron a ver una película del Festival de Cine de Terror.	0
1	berridazketa	prem98	Caja Laboral volvió a poner a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	Los empleados de la sucursal de Caja Laboral en la calle Matia de El Antiguo hablan solamente en castellano.	1
1	berridazketa	prem98	Caja Laboral volvió a poner a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	Los empleados de la sucursal de Caja Laboral en la calle Matia de El Antiguo hablan solamente en euskera.	2
1	berridazketa	prem98	Caja Laboral volvió a poner a un empleado que no sabe euskera para hacer la declaración de la renta en la sucursal de la calle Matia de Antiguo, en San Sebastián.	El empleado que ayuda a hacer la declaración de la renta en la sucursal de Caja Laboral de la calle Matia de El Antiguo es exclusivamente castellanoparlante.	0
5	dialectal	prem99	El humó entre la enfermera hace que to sea má llevadero.	Si las enfermeras bromean entre ellas, todo se lleva mejor.	0
5	dialectal	prem99	El humó entre la enfermera hace que to sea má llevadero.	Que las enfermeras estén de buen humor ayuda mucho a los pacientes.	1
5	dialectal	prem99	El humó entre la enfermera hace que to sea má llevadero.	Las enfermeras tienen prohibido usar el humor.	2
1	berridazketa	prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido puso de manifiesto y sacó a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, denuncia el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	Lo ocurrido ha dejado claro que, además de los daños causados por la pandemia, la Unión Europea es débil pero es líder mundial en innovación tecnológica e industrial.	2
1	berridazketa	prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido puso de manifiesto y sacó a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, denuncia el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	Lo ocurrido ha dejado claro que, debido a los daños causados por la pandemia, la Unión Europea debe recuperar el liderazgo en innovación tecnológica e industrial en el mundo.	1
1	berridazketa	prem100	Además de los evidentes daños causados por la pandemia, lo ocurrido puso de manifiesto y sacó a la luz de manera dramática las debilidades de la Unión Europea y, entre otras cosas, denuncia el declive de la innovación tecnológica europea y la falta de liderazgo industrial.	Lo ocurrido ha dejado claro que, además de los daños causados por la pandemia, la Unión Europea es débil y no es líder mundial en innovación tecnológica e industrial.	0
2	dialectal	prem101	Las personas que no obtienen plasa entran en la lista de espera, en el mismo orden del sorteo .	Si no consigues plaza, entrarás en un sorteo para determinar el orden en la lista de espera.	2
2	dialectal	prem101	Las personas que no obtienen plasa entran en la lista de espera, en el mismo orden del sorteo .	Las personas que no obtienen plaza tienen la oportunidad de participar en un sorteo.	1
2	dialectal	prem101	Las personas que no obtienen plasa entran en la lista de espera, en el mismo orden del sorteo .	Si no consigues plaza, entrarás en la lista de espera, manteniendo el orden del sorteo.	0
5	dialectal	prem102	Si no no representamo, seremo representao.	Si no nos hacemos visibles, proliferarán las opiniones erróneas sobre nosotros.	1
5	dialectal	prem102	Si no no representamo, seremo representao.	Si no nos imaginamos a nosotros mismos, otros nos imaginarán.	0
5	dialectal	prem102	Si no no representamo, seremo representao.	Si no nos imaginamos, la representación sobre nosotros dejará de existir.	2
2	dialectal	prem103	El Gobierno Vasco subrayó que en 2003 comenzó a implementar el Protocolo de Prevensión de Malos Tratos de la Ertxainsa para reforsar la garantía legal de los detenidos	El Protocolo de Prevención de Malos Tratos de la Ertzaintza está en vigor desde 2003 para garantizar los derechos de los detenidos, según el Gobierno Vasco.	0
2	dialectal	prem103	El Gobierno Vasco subrayó que en 2003 comenzó a implementar el Protocolo de Prevensión de Malos Tratos de la Ertxainsa para reforsar la garantía legal de los detenidos	Según el Gobierno Vasco, la Ertzaintza comenzó a implementar el Protocolo de Prevención de Malos Tratos en 2003 para agilizar el proceso de liberación de presos.	2
2	dialectal	prem103	El Gobierno Vasco subrayó que en 2003 comenzó a implementar el Protocolo de Prevensión de Malos Tratos de la Ertxainsa para reforsar la garantía legal de los detenidos	El Gobierno Vasco comenzó a elaborar el Protocolo de Prevención de Malos Tratos de la Ertzaintza en enero de 2003 para reforzar la garantía legal de los detenidos.	1
2	dialectal	prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relasiones afectivo-sexuales construidas sobre el amor romántico son su manifestasión.	Las relaciones afectivo-sexuales construidas en el amor romántico están acostumbradas a luchar contra el heteropatriarcado.	2
2	dialectal	prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relasiones afectivo-sexuales construidas sobre el amor romántico son su manifestasión.	Hay que tener en cuenta lo que expresan las relaciones afectivo-sexuales construidas sobre el amor romántico.	1
2	dialectal	prem104	Las secuelas del heteropatriarcado se encuentran en las entrañas de los hogares, y las relasiones afectivo-sexuales construidas sobre el amor romántico son su manifestasión.	Las relaciones afectivo-sexuales construidas sobre el amor romántico demuestran que la influencia del heteropatriarcado está presente en todas partes.	0
2	dialectal	prem105	Fue el primer libro que leí en ebook y me gustó la experiensia	Aunque ya había leído un libro en formato ebook, me ha gustado la experiencia.	2
2	dialectal	prem105	Fue el primer libro que leí en ebook y me gustó la experiensia	No esperaba que el primer libro que leería en ebook fuera una experiencia tan bonita.	1
2	dialectal	prem105	Fue el primer libro que leí en ebook y me gustó la experiensia	Este es el único libro que he leído en formato ebook y fue una experiencia agradable.	0
2	dialectal	prem106	El trabajo de masterisasión estuvo de nuevo a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres	Andy Hippy Baldwin ha realizado todo el trabajo de masterización en el estudio Metropolis de Londres.	1
2	dialectal	prem106	El trabajo de masterisasión estuvo de nuevo a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres	Por primera vez, Andy Hippy Baldwin ha realizado el trabajo de masterización en el estudio Metropolis de Londres.	2
2	dialectal	prem106	El trabajo de masterisasión estuvo de nuevo a cargo de Andy Hippy Baldwin, en los estudios Metropolis de Londres	Andy Hippy Baldwin del estudio Metropolis de Londres ha vuelto a colaborar en el trabajo de masterización.	0
2	dialectal	prem107	El 4 de disiembre de 2018 modificó el nombre y objeto sosial de la sosiedad, con el fin de ampliar su ámbito de actuasión a la Margen Isquierda y al Txorierri	A finales del año 2018 se modificaron el nombre y el objeto social de la sociedad, con el fin de ofrecer sus actividades también en la Margen Izquierda y en el Txorierri.	0
2	dialectal	prem107	El 4 de disiembre de 2018 modificó el nombre y objeto sosial de la sosiedad, con el fin de ampliar su ámbito de actuasión a la Margen Isquierda y al Txorierri	El 4 de diciembre de 2018 modificó el nombre y objeto social de la sociedad, con el propósito de extender su ámbito de actividad a todas las áreas de Bilbao.	2
2	dialectal	prem107	El 4 de disiembre de 2018 modificó el nombre y objeto sosial de la sosiedad, con el fin de ampliar su ámbito de actuasión a la Margen Isquierda y al Txorierri	En el año 2018, además de cambiar el nombre y el objeto social de la sociedad, también modificó el tipo de actividad.	1
2	dialectal	prem108	Esta entrega de primios tiene como objetivo poner la traducsión realisada desde el euskera	Esta entrega de premios tiene como objetivo poner en valor las traducciones realizadas al euskera.	2
2	dialectal	prem108	Esta entrega de primios tiene como objetivo poner la traducsión realisada desde el euskera	El único objetivo de esta entrega de premios es poner en valor la traducción realizada desde el euskera.	1
2	dialectal	prem108	Esta entrega de primios tiene como objetivo poner la traducsión realisada desde el euskera	El objetivo de esta entrega de premios es exaltar el valor de las traducciones realizadas desde el euskera.	0
2	dialectal	prem109	Hase tiempo que nos metimos en este lío y ya no hay vuelta atrás	Hace poco nos metimos en esta lucha y no hay vuelta atrás.	2
2	dialectal	prem109	Hase tiempo que nos metimos en este lío y ya no hay vuelta atrás	Empezamos a luchar hace mucho tiempo y no tenemos forma de ganar.	1
2	dialectal	prem109	Hase tiempo que nos metimos en este lío y ya no hay vuelta atrás	Tenemos este conflicto desde hace mucho tiempo y no podemos dar marcha atrás.	0
5	dialectal	prem110	Siempre hay que rompé alguna ley pa gana derecho.	Para conseguir más derechos, siempre hay que hacer algo que está prohibido.	0
5	dialectal	prem110	Siempre hay que rompé alguna ley pa gana derecho.	Siempre se obtienen más derechos cuando se respetan las leyes.	2
5	dialectal	prem110	Siempre hay que rompé alguna ley pa gana derecho.	Cuantas más leyes se rompan, más derechos se ganan.	1
2	dialectal	prem111	El guía proporcionó datos interesantes y fue muy entretenido	Los datos interesantes que ha ofrecido el guía han convertido la experiencia en entretenida.	0
2	dialectal	prem111	El guía proporcionó datos interesantes y fue muy entretenido	Aunque los datos proporcionados por el conductor fueron de escaso interés, la experiencia ha sido entretenida.	2
